sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_10:19:34_167 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,386227447,0.320381,0.597369,0.170682,-1.210928,-0.260057,-2.524216,0.461786,0.618513,0.631203,-0.076006,
2,386244114,1.306267,7.193343,-7.646988,17.938850,9.174933,104.939827,0.422767,0.655765,0.624851,-0.028315,
3,386260781,-3.575069,8.827396,-8.052406,-88.788025,-51.534664,81.950706,0.399223,0.687660,0.605263,0.037446,
4,386277448,-7.194519,6.224064,-8.624315,-104.813950,-141.346237,35.821495,0.405762,0.700480,0.582834,0.070634,
5,386294115,-5.556567,3.384535,-5.449506,7.038321,-240.164474,-19.067364,0.418385,0.707279,0.567579,0.050636,
6,386310782,-1.106885,1.672108,0.488503,80.905769,-319.613739,-51.810833,0.432949,0.710365,0.554905,0.004123,
7,386327449,3.610618,-0.631454,7.500506,92.002769,-361.547882,-52.034473,0.452949,0.709567,0.537902,-0.044886,
8,386344116,11.532021,3.637162,60.304459,-162.938278,-222.326111,-29.724560,0.492716,0.691737,0.525160,-0.054207,
9,386360783,-1.973416,-15.494542,3.360858,-185.086227,12.965158,-11.379916,0.560611,0.655898,0.504447,-0.032350,
10,386377450,-0.261975,-4.627303,22.923874,259.459076,-8.665619,1.755098,0.568043,0.659205,0.489552,-0.055816,
11,386394117,0.345232,-0.219915,23.601118,208.676010,3.192691,24.902632,0.582245,0.658091,0.471754,-0.073174,
12,386410784,-0.457133,-3.222907,20.438145,13.530113,33.573700,34.801838,0.614163,0.640324,0.455551,-0.072541,
13,386427451,-0.567550,-5.352746,17.631079,-60.088810,66.526016,33.999084,0.648264,0.615462,0.443475,-0.065499,
14,386444118,-0.179494,-4.875477,16.064787,-43.806412,91.951500,36.589451,0.675731,0.592125,0.435176,-0.058284,
15,386460785,0.391624,-3.198935,14.989834,-37.206509,111.263443,49.387871,0.698271,0.570622,0.429433,-0.048948,
16,386477452,0.341410,-2.869612,13.450630,-44.685463,122.017891,69.061317,0.718013,0.550267,0.424701,-0.035946,
17,386494119,-0.973820,-3.721875,9.906393,-9.876165,124.720200,84.167160,0.732241,0.535307,0.420417,-0.022769,
18,386510786,-1.265041,-2.642430,7.499730,28.290882,122.587555,92.304573,0.741013,0.526145,0.417078,-0.010875,
19,386527453,-0.358459,-0.420867,4.811041,21.280506,117.772789,98.436638,0.748181,0.518096,0.414484,0.002207,
20,386544120,2.553046,1.259802,0.792533,-9.528621,110.429726,105.399307,0.755689,0.508823,0.411956,0.018042,
21,386560787,3.846093,2.499241,-2.338996,-29.236834,97.119667,109.445534,0.762883,0.499267,0.409184,0.036194,
22,386577454,3.942926,3.415705,-4.664799,-21.855164,70.975815,105.433754,0.768705,0.492492,0.404709,0.052482,
23,386594121,2.883618,4.980366,-6.330036,-7.635709,29.907988,90.149529,0.773936,0.488712,0.397587,0.064102,
24,386610788,1.423674,7.569243,-8.405869,-23.317190,-23.576639,63.186005,0.781782,0.483941,0.386851,0.070458,
25,386627455,0.149580,7.760580,-10.707051,-34.684319,-87.552361,22.875828,0.792672,0.477983,0.372101,0.068880,
26,386644122,0.014249,7.406556,-10.141234,-2.392670,-151.828842,-28.050592,0.803526,0.475114,0.354304,0.055505,
27,386660789,-0.381252,6.771918,-5.781287,-16.485899,-205.166229,-79.889305,0.816752,0.469344,0.333953,0.033281,
28,386677456,-1.324770,3.390477,0.878692,-45.128483,-246.802383,-126.873390,0.832406,0.458302,0.311517,0.004097,
29,386694123,-1.153602,0.734192,8.840472,-44.493050,-273.153015,-158.826843,0.847437,0.445456,0.287099,-0.031532,
30,386710790,-2.277322,-4.746606,36.006947,-109.161293,-103.326805,-159.684998,0.858180,0.424141,0.284326,-0.052817,
31,386727457,-1.538587,-1.779058,29.267771,-65.302338,15.329277,-144.054825,0.860289,0.409951,0.295544,-0.067057,
32,386744124,-4.488620,-7.060549,18.493397,39.377605,21.547131,-125.471085,0.855709,0.409466,0.305314,-0.082962,
33,386760791,-1.782346,-4.743135,21.330629,42.182148,40.381023,-97.067947,0.850187,0.410735,0.315504,-0.094529,
34,386777458,0.279178,-5.170431,21.305016,-6.958401,75.816376,-62.290398,0.846264,0.407896,0.328588,-0.097406,
35,386794125,1.217558,-6.147653,19.903866,-18.061968,107.182945,-24.210514,0.841854,0.405849,0.343344,-0.093185,
36,386810792,0.321008,-6.120957,18.633818,4.743869,125.053467,8.836314,0.835414,0.408349,0.357938,-0.084945,
37,386827459,-0.854354,-5.433778,16.167618,18.598021,130.831146,31.703560,0.827811,0.413763,0.371445,-0.074549,
38,386844126,-1.932604,-4.282896,12.760438,12.134298,129.176254,43.660145,0.820487,0.418949,0.383881,-0.062593,
39,386860793,-2.442868,-3.232450,9.176964,9.423079,123.037552,48.402168,0.813403,0.423926,0.395128,-0.050363,
