sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_09:38:13_326 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,1016716961,0.698627,0.027534,0.208746,0.947914,-0.622032,-2.481857,0.440375,0.709632,0.130762,0.534223,
2,1016733628,5.213168,7.161272,0.693396,-34.819485,-197.707779,11.778455,0.453124,0.716967,0.116799,0.516716,
3,1016750295,5.289333,7.035566,0.884898,-34.587662,-199.230911,14.753304,0.467063,0.721691,0.101924,0.500626,
4,1016766962,5.257330,7.063581,1.080075,-35.699558,-199.939789,17.098257,0.479809,0.725793,0.085033,0.485569,
5,1016783629,4.508051,7.067533,1.118994,-44.040890,-200.334198,19.283443,0.492088,0.729261,0.066380,0.470767,
6,1016800296,3.320474,6.898517,1.176917,-59.857162,-200.564224,20.578497,0.505386,0.731715,0.046914,0.454948,
7,1016816963,2.772295,6.352665,1.093697,-74.204453,-200.423828,19.876690,0.520027,0.733066,0.027511,0.437526,
8,1016833630,2.302909,5.636300,1.393168,-80.331123,-199.928482,16.006414,0.534708,0.733937,0.008368,0.418751,
9,1016850297,1.766491,4.795985,1.633067,-79.768883,-199.444092,8.666950,0.548874,0.734510,-0.010149,0.398911,
10,1016866964,0.452552,4.139976,1.797187,-78.399086,-198.148376,-2.166387,0.562600,0.734715,-0.027710,0.378030,
11,1016883631,-0.667679,4.288709,1.990740,-81.203011,-195.766830,-15.115113,0.576646,0.734159,-0.043892,0.355756,
12,1016900298,-2.116378,5.972628,2.129403,-95.399117,-192.116074,-26.113234,0.592290,0.731730,-0.059082,0.332074,
13,1016916965,-3.693010,7.540900,1.979475,-125.641045,-186.283264,-33.297531,0.611280,0.725752,-0.073675,0.306910,
14,1016933632,-5.516973,8.062184,2.298550,-161.791916,-179.044800,-40.528641,0.634089,0.715457,-0.087396,0.280027,
15,1016950299,-8.133349,7.914515,3.519831,-190.136841,-173.517014,-51.244396,0.659752,0.701301,-0.099484,0.251013,
16,1016966966,-10.172913,8.676643,5.543281,-205.518860,-172.496460,-64.395164,0.686840,0.684217,-0.109369,0.219399,
17,1016983633,-10.229214,9.847046,6.933791,-210.738571,-174.720642,-75.641777,0.714141,0.664780,-0.117105,0.185356,
18,1017000300,-8.990166,11.019087,6.911029,-212.178543,-173.292160,-83.625366,0.740879,0.643042,-0.122828,0.150027,
19,1017016967,-7.665520,11.321762,6.269431,-213.802032,-163.686615,-88.627769,0.766588,0.618999,-0.126410,0.114911,
20,1017033634,-6.874843,10.616403,6.528745,-208.750275,-148.157578,-93.073143,0.790355,0.593727,-0.127512,0.081045,
21,1017050301,-6.192805,10.059703,7.386153,-192.466599,-132.435059,-98.583733,0.811217,0.568897,-0.126143,0.048696,
22,1017066968,-5.173845,9.632985,7.512476,-169.719238,-116.886330,-103.256851,0.828837,0.545596,-0.122583,0.018101,
23,1017083635,-4.118718,18.392635,3.558307,-143.012939,-98.704475,-103.692627,0.843156,0.524661,-0.117128,-0.009978,
24,1017100302,-1.134437,13.879049,4.015159,-25.759949,-77.814224,-93.280113,0.847272,0.518472,-0.110636,-0.032817,
25,1017116969,-2.693213,8.856825,6.241072,54.694424,-73.878304,-99.390938,0.844345,0.522665,-0.104614,-0.054398,
26,1017133636,-2.607225,8.559564,7.802609,19.425095,-61.311932,-97.140038,0.843712,0.522471,-0.097716,-0.075007,
27,1017150303,-3.727122,10.681769,9.687176,-24.047697,-57.903557,-96.687874,0.845970,0.516711,-0.090599,-0.095584,
28,1017166970,-4.054390,10.759274,9.567811,-75.167892,-53.506451,-96.276764,0.851631,0.504387,-0.082672,-0.116120,
29,1017183637,-3.412117,8.625694,8.352654,-108.822136,-48.966019,-100.106506,0.859091,0.487671,-0.073657,-0.136801,
30,1017200304,-3.561587,7.167153,8.044997,-127.951767,-44.728008,-105.706062,0.867042,0.468340,-0.063678,-0.157610,
31,1017216971,-3.448608,6.514265,7.160940,-137.124466,-40.652004,-111.535736,0.874644,0.447603,-0.052881,-0.178477,
32,1017233638,-3.380213,6.593568,6.492211,-132.069778,-35.976074,-115.727097,0.880926,0.427333,-0.041652,-0.199050,
33,1017250305,-3.429531,6.763424,6.502267,-110.726189,-31.892653,-118.636833,0.884607,0.410778,-0.032177,-0.218398,
34,1017266972,-3.405254,6.301704,6.225481,-80.915138,-29.312778,-120.085587,0.885485,0.399179,-0.025113,-0.236522,
35,1017283639,-4.241817,6.557014,5.701428,-54.520638,-27.936991,-119.689682,0.884300,0.391333,-0.019510,-0.253953,
36,1017300306,-6.115026,8.132069,5.806757,-33.748947,-26.619726,-118.439346,0.881613,0.386212,-0.014783,-0.270890,
37,1017316973,-7.338304,9.218878,7.075436,-15.227396,-26.431852,-118.282486,0.877586,0.383395,-0.010827,-0.287635,
38,1017333640,-5.291992,6.531813,7.382729,10.556322,-28.831123,-120.967758,0.871715,0.383662,-0.008124,-0.304712,
39,1017350307,-5.236269,5.493426,7.278544,29.375957,-32.076122,-122.192169,0.864437,0.386038,-0.006608,-0.321993,
40,1017366974,-4.717830,5.407289,7.748423,28.601574,-35.352444,-120.055466,0.856994,0.388020,-0.005592,-0.339073,
41,1017383641,-4.907119,6.014957,8.192407,13.887826,-38.940056,-116.068932,0.850286,0.387854,-0.004523,-0.355756,
42,1017400308,-4.814494,6.826523,8.734652,-7.610026,-42.639515,-110.581245,0.844807,0.384712,-0.003111,-0.371870,
43,1017416975,-4.397596,6.422060,9.081391,-25.771400,-46.209591,-105.318848,0.840375,0.379028,-0.001451,-0.387434,
44,1017433642,-4.315341,5.510922,9.208589,-35.788628,-49.838062,-100.937019,0.836493,0.371800,0.000087,-0.402548,
45,1017450309,-4.096917,4.315070,9.349636,-39.065430,-53.540241,-96.960762,0.832773,0.363845,0.001150,-0.417260,
46,1017466976,-3.541808,3.599684,9.230730,-38.330124,-56.404053,-93.353546,0.828993,0.355696,0.001630,-0.431565,
47,1017483643,-2.769535,3.588223,8.890627,-36.441906,-56.436275,-89.738922,0.825114,0.347673,0.001800,-0.445318,
48,1017500310,-2.248282,3.715702,8.649828,-35.280220,-53.229443,-85.400810,0.821245,0.339907,0.002058,-0.458275,
49,1017516977,-1.900917,3.166109,8.472823,-36.306892,-47.504269,-80.616302,0.817557,0.332323,0.002828,-0.470270,
50,1017533644,-1.840155,2.405135,8.309155,-41.391003,-40.712616,-76.274437,0.814241,0.324531,0.004541,-0.481322,
51,1017550311,-2.263171,1.937268,7.806262,-52.212383,-34.073769,-72.269302,0.811553,0.315859,0.007607,-0.491485,
52,1017566978,-2.564530,1.301584,7.801098,-59.596195,-29.684200,-68.386177,0.809318,0.306572,0.011540,-0.500885,
53,1017583645,-2.848313,0.834924,7.802545,-56.926098,-28.296236,-65.207184,0.807042,0.297648,0.015300,-0.509760,
54,1017600312,-3.105848,0.970915,7.700418,-49.110703,-27.864109,-62.233364,0.804514,0.289629,0.018402,-0.518202,
55,1017616979,-3.219796,1.244030,7.584225,-39.873871,-27.494368,-59.192181,0.801713,0.282688,0.020723,-0.526227,
56,1017633646,-3.320020,1.234265,7.951673,-26.912498,-27.673212,-56.237625,0.798515,0.277221,0.021907,-0.533894,
57,1017650313,-2.691074,0.638235,8.789370,-12.582080,-28.629967,-54.533058,0.794800,0.273325,0.021798,-0.541397,
58,1017666980,-2.965997,0.980413,9.244244,-16.341677,-28.257723,-52.541683,0.791324,0.269005,0.021947,-0.548599,
59,1017683647,-3.213886,1.013604,9.090166,-43.376984,-24.411776,-48.662239,0.789129,0.261865,0.024542,-0.555067,
60,1017700314,-3.009427,0.612175,8.920531,-74.987038,-18.986841,-44.450871,0.788351,0.251514,0.030149,-0.560656,
