sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_10:17:15_625 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,247685833,-0.915082,-1.561876,0.546764,3.098271,6.475927,-5.942179,0.257032,0.964268,0.061697,0.017778,
2,247702500,-1.025430,6.452320,-9.006150,-16.986460,-37.458595,83.235565,0.270045,0.961526,0.050018,0.006388,
3,247719167,-0.567565,6.858635,-9.379209,-20.079964,-35.331028,76.594162,0.283667,0.958062,0.040393,-0.004454,
4,247735834,-0.029776,7.322556,-9.583044,-10.832122,-32.646698,71.657944,0.293449,0.955435,0.030318,-0.010607,
5,247752501,0.245340,7.812767,-9.741425,4.936913,-29.851486,68.241348,0.299166,0.953918,0.019622,-0.012470,
6,247769168,1.444251,8.691689,-10.381566,20.790358,-26.130013,66.590790,0.301683,0.953296,0.008662,-0.011783,
7,247785835,1.966494,9.430224,-11.103832,29.795105,-20.355301,65.549835,0.302514,0.953111,-0.002736,-0.007570,
8,247802502,2.237554,9.992401,-11.564456,30.331730,-12.996632,63.518764,0.302915,0.952916,-0.013911,-0.000969,
9,247819169,2.453626,10.167978,-11.755391,27.855202,-6.818655,60.183804,0.303418,0.952521,-0.024392,0.006776,
10,247835836,2.953746,9.910845,-11.733352,29.683025,-4.392278,54.192200,0.303364,0.952164,-0.033812,0.014505,
11,247852503,3.966320,9.610520,-11.535684,36.548042,-6.454553,44.820545,0.301903,0.952176,-0.041886,0.021463,
12,247869170,4.800152,9.547022,-11.531938,39.321075,-11.654444,33.007942,0.299633,0.952425,-0.048534,0.027415,
13,247885837,5.329393,9.571404,-11.608741,32.741169,-16.707653,20.388046,0.297963,0.952517,-0.053699,0.032346,
14,247902504,5.595029,9.509719,-11.500642,19.359602,-20.779043,7.531379,0.297939,0.952173,-0.057334,0.036222,
15,247919171,5.671924,9.276133,-11.177818,4.955550,-24.644571,-4.859560,0.299763,0.951360,-0.059500,0.038929,
16,247935838,5.796023,8.847380,-10.735160,-5.770463,-29.046097,-16.785236,0.302940,0.950247,-0.060269,0.040317,
