sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_10:35:53_678 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,1365763525,0.363227,-0.995574,-3.498369,-9.478434,-6.092532,3.844233,0.696664,0.249202,-0.591918,-0.319673,
2,1365780192,5.442112,7.894756,2.299947,-8.288597,-11.302595,75.801468,0.701543,0.244281,-0.588627,-0.318877,
3,1365796859,5.331211,8.146754,2.156072,0.644369,-5.757176,68.129112,0.704288,0.244506,-0.583924,-0.321290,
4,1365813526,5.455606,8.293827,2.382236,0.517363,2.221896,58.072720,0.705924,0.247770,-0.579330,-0.323509,
5,1365830193,5.666497,8.311950,2.529914,-13.529840,11.785965,44.840515,0.708184,0.250285,-0.573676,-0.326695,
6,1365846860,5.821225,8.242405,2.414485,-27.986923,21.164858,29.762604,0.711328,0.251615,-0.566804,-0.330811,
7,1365863527,5.944661,8.302281,2.297788,-32.734272,28.808477,15.254405,0.714616,0.252879,-0.559542,-0.335094,
8,1365880194,6.113719,8.584776,2.026861,-32.974503,35.799252,2.251753,0.717726,0.254750,-0.552100,-0.339348,
9,1365896861,6.686662,9.012036,1.879247,-37.846344,43.426933,-9.210553,0.720742,0.257017,-0.544188,-0.343997,
10,1365913528,7.169813,9.548256,2.188538,-54.776306,50.962357,-19.819906,0.724149,0.258354,-0.535158,-0.349954,
11,1365930195,7.639668,10.115761,2.439904,-84.934204,58.570602,-29.738281,0.728606,0.257298,-0.523947,-0.358345,
12,1365946862,8.254821,10.468871,2.335264,-118.175209,66.789230,-38.844284,0.734239,0.253506,-0.510121,-0.369330,
13,1365963529,8.670594,10.724549,2.032986,-144.906281,76.917328,-47.221287,0.740770,0.247694,-0.493849,-0.382126,
14,1365980196,9.280923,10.908137,1.889458,-161.103683,88.578133,-55.292763,0.747694,0.241107,-0.475564,-0.395802,
15,1365996863,9.808109,11.078973,1.906700,-167.299683,100.906364,-63.899986,0.754543,0.234875,-0.455739,-0.409634,
16,1366013530,10.208990,11.235599,2.102909,-163.915726,113.510841,-72.908424,0.760919,0.230079,-0.434860,-0.423040,
17,1366030197,10.719753,11.363135,2.390882,-155.632599,125.697830,-81.790283,0.766623,0.227224,-0.413215,-0.435788,
18,1366046864,11.377722,11.414809,2.752469,-149.307144,137.857315,-90.468620,0.771729,0.226046,-0.390650,-0.448029,
19,1366063531,12.191589,11.494836,3.017836,-152.396255,150.538055,-98.477623,0.776579,0.225412,-0.366478,-0.460227,
20,1366080198,12.608363,11.179604,2.993696,-160.384445,163.505066,-104.890343,0.781353,0.224628,-0.340374,-0.472415,
21,1366096865,12.475707,10.443401,2.894633,-163.921204,176.463806,-110.403984,0.785847,0.224112,-0.312620,-0.484238,
22,1366113532,12.373783,9.566084,2.911434,-160.188217,188.556488,-115.558868,0.789721,0.224603,-0.283731,-0.495370,
23,1366130199,12.304328,8.622583,2.919078,-149.522705,199.137527,-120.512733,0.792647,0.226751,-0.254301,-0.505594,
24,1366146866,12.298456,7.890628,3.347687,-128.287216,205.793655,-124.219643,0.794216,0.231419,-0.225549,-0.514581,
25,1366163533,12.210241,7.742163,4.076110,-107.599754,207.499847,-125.181534,0.794521,0.238070,-0.198069,-0.522328,
26,1366180200,11.669095,7.835854,5.053537,-99.298515,204.231979,-122.379860,0.794164,0.244815,-0.171612,-0.529074,
27,1366196867,10.753241,7.899776,5.896078,-102.111015,196.628067,-115.637169,0.793767,0.249996,-0.145923,-0.534923,
28,1366213534,9.510373,7.514593,6.152710,-110.836189,186.950592,-106.493965,0.793728,0.252802,-0.120821,-0.539897,
29,1366230201,8.227451,6.720080,6.031972,-114.570923,176.285538,-97.397125,0.793886,0.253826,-0.096747,-0.544019,
30,1366246868,7.027460,5.949987,5.519250,-109.192322,165.782852,-89.665955,0.793863,0.254241,-0.074294,-0.547379,
31,1366263535,6.318966,5.295998,5.147229,-93.409386,156.710922,-83.718651,0.793232,0.255479,-0.054021,-0.550086,
32,1366280202,6.239706,5.124695,5.249822,-70.380524,147.592484,-79.166649,0.791714,0.258452,-0.036460,-0.552324,
