sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_09:46:59_184 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,1542592052,0.085374,0.056109,-0.050303,-0.337116,0.457943,0.344176,0.481154,0.419555,0.522987,-0.564755,
2,1542608719,-10.717020,-1.961798,1.207625,10.198462,-1.361110,2.195720,0.481162,0.419379,0.521900,-0.565884,
3,1542625386,-10.737328,-2.092201,1.278046,-1.994256,1.027921,2.686689,0.482176,0.419233,0.521352,-0.565634,
4,1542642053,-10.681741,-2.342079,1.384529,-14.535922,3.479327,2.965485,0.483544,0.418145,0.522130,-0.564554,
5,1542658720,-10.444175,-2.574976,1.579532,-22.340553,5.331389,3.254464,0.484760,0.416036,0.523952,-0.563380,
6,1542675387,-10.126217,-2.549738,1.579372,-24.077105,5.799311,3.592797,0.485512,0.413413,0.525828,-0.562915,
7,1542692054,-9.839229,-2.717058,1.184489,-18.800146,4.958248,3.878210,0.485803,0.411115,0.527089,-0.563167,
8,1542708721,-9.371386,-2.684924,0.750976,-11.140774,4.228678,4.776880,0.485320,0.409593,0.528004,-0.563835,
9,1542725388,-8.965075,-2.647233,0.548589,-8.251852,4.175121,5.701369,0.484443,0.408657,0.529109,-0.564232,
10,1542742055,-8.883599,-2.540851,0.285470,-12.334984,4.790955,5.582285,0.483553,0.407778,0.530885,-0.563964,
11,1542758722,-8.867966,-2.473525,0.231382,-19.540302,5.424873,4.647323,0.482913,0.406667,0.533565,-0.562784,
12,1542775389,-8.640368,-2.246826,0.323602,-26.358919,5.563778,3.668254,0.482653,0.405210,0.536965,-0.560821,
13,1542792056,-8.515286,-1.984409,0.635450,-32.215477,4.576731,2.741638,0.482893,0.403352,0.540747,-0.558314,
14,1542808723,-8.676053,-2.040501,0.821935,-34.536423,2.846998,0.922964,0.483800,0.400862,0.544687,-0.555485,
15,1542825390,-8.915990,-2.153228,0.828989,-32.886932,0.450331,-1.019902,0.484836,0.398192,0.548203,-0.553038,
16,1542842057,-8.924615,-2.321159,0.575559,-28.837271,-2.005301,-1.640460,0.485920,0.395588,0.551085,-0.551088,
17,1542858724,-8.935350,-2.433324,0.350392,-24.487165,-4.248644,-1.000178,0.487037,0.393190,0.553354,-0.549541,
18,1542875391,-9.212485,-2.578661,0.224533,-20.730927,-6.039446,-0.064429,0.488167,0.391022,0.555129,-0.548294,
19,1542892058,-9.589917,-2.946242,0.037399,-13.023452,-7.310984,-0.311284,0.488932,0.389311,0.556224,-0.547721,
20,1542908725,-9.802782,-3.008320,-0.216780,-1.533036,-8.740733,-1.459745,0.489024,0.388221,0.556418,-0.548214,
21,1542925392,-10.066142,-2.729468,-0.114745,7.076530,-10.221970,-3.349746,0.488549,0.387503,0.555991,-0.549577,
22,1542942059,-10.104746,-2.348005,0.383589,6.724190,-10.989200,-4.729913,0.488048,0.386639,0.555626,-0.550999,
23,1542958726,-10.064619,-2.107269,1.081943,-0.573725,-11.025811,-4.592795,0.488041,0.385313,0.555770,-0.551789,
24,1542975393,-10.214417,-2.213493,1.628686,-2.402191,-11.022892,-4.186321,0.488286,0.383908,0.555909,-0.552409,
25,1542992060,-9.895628,-2.282664,1.235385,5.713677,-10.608888,-3.902507,0.488188,0.383120,0.555270,-0.553684,
26,1543008727,-9.800011,-2.325751,0.582630,10.650082,-10.096622,-3.576905,0.487869,0.382747,0.554172,-0.555322,
27,1543025394,-9.951892,-2.424293,0.372863,6.408614,-9.549713,-3.108794,0.487801,0.382178,0.553409,-0.556533,
28,1543042061,-10.037392,-2.508031,0.383472,-2.189451,-8.623709,-2.364770,0.488201,0.381163,0.553366,-0.556920,
29,1543058728,-10.175861,-2.690441,0.502937,-7.840371,-7.364256,-1.714284,0.488868,0.379922,0.553837,-0.556716,
30,1543075395,-10.150130,-2.926584,0.421064,-9.902452,-6.627879,-1.402142,0.489614,0.378626,0.554510,-0.556273,
31,1543092062,-10.160443,-3.107216,0.258940,-8.187564,-6.570851,-1.264640,0.490260,0.377465,0.555052,-0.555952,
32,1543108729,-10.106951,-3.109723,0.143624,-3.223615,-6.653143,-0.389684,0.490690,0.376719,0.555160,-0.555971,
33,1543125396,-9.815395,-2.969523,0.410761,1.500168,-6.795857,1.220644,0.490982,0.376427,0.554811,-0.556259,
34,1543142063,-9.531991,-2.776376,0.866171,1.228187,-6.875807,2.922121,0.491428,0.376241,0.554390,-0.556411,
35,1543158730,-9.370035,-2.696303,1.137147,-2.299227,-6.496778,4.338248,0.492162,0.375934,0.554186,-0.556172,
36,1543175397,-9.165659,-2.660225,1.063002,-4.869731,-5.819552,4.976068,0.493053,0.375533,0.554178,-0.555662,
37,1543192064,-8.915811,-2.703907,0.839196,-5.298231,-4.857232,6.170427,0.494001,0.375262,0.554186,-0.554996,
38,1543208731,-8.850965,-2.751808,0.755441,-2.983829,-4.159542,7.619095,0.494887,0.375319,0.553968,-0.554384,
39,1543225398,-8.836112,-2.707587,0.724571,2.611529,-3.612417,9.325042,0.495562,0.375950,0.553241,-0.554080,
40,1543242065,-8.763915,-2.686502,0.701274,9.244699,-3.131629,10.849311,0.495958,0.377211,0.551925,-0.554181,
41,1543258732,-8.643629,-2.578171,0.735145,13.139745,-2.229934,12.052279,0.496164,0.378914,0.550289,-0.554462,
42,1543275399,-8.502576,-2.327201,0.990676,10.140891,-0.657491,13.292192,0.496508,0.380619,0.548932,-0.554331,
43,1543292066,-8.486751,-2.188705,1.164799,2.193966,1.450813,14.468503,0.497227,0.382008,0.548287,-0.553370,
44,1543308733,-8.590946,-2.201737,1.161381,-4.342637,3.476460,14.588437,0.498169,0.383090,0.548286,-0.551772,
45,1543325400,-8.764272,-2.243237,0.830922,-5.015509,4.734275,13.857103,0.499001,0.384161,0.548453,-0.550108,
46,1543342067,-8.895038,-2.227142,0.467447,-2.430519,5.571784,12.185013,0.499490,0.385352,0.548557,-0.548725,
47,1543358734,-8.982303,-2.228269,0.269669,0.890817,6.298787,10.702957,0.499616,0.386728,0.548532,-0.547666,
48,1543375401,-9.044548,-2.212599,0.403775,1.381300,7.355477,9.115160,0.499498,0.388105,0.548636,-0.546695,
49,1543392068,-9.098448,-2.199863,0.631668,-3.354689,8.191809,7.553605,0.499454,0.389084,0.549265,-0.545406,
50,1543408735,-9.197592,-2.232237,0.707558,-9.521913,8.393140,5.571464,0.499588,0.389472,0.550504,-0.543754,
51,1543425402,-9.307684,-2.253902,0.606926,-13.145487,8.147400,3.387429,0.499775,0.389402,0.552128,-0.541984,
52,1543442069,-9.349011,-2.265758,0.495778,-12.732313,7.585905,1.318600,0.499820,0.389150,0.553790,-0.540426,
53,1543458736,-9.268327,-2.273180,0.413136,-9.665058,6.607560,-0.001844,0.499665,0.388938,0.555210,-0.539263,
54,1543475403,-9.135583,-2.241060,0.465570,-6.730686,5.264007,-0.676483,0.499400,0.388780,0.556338,-0.538459,
55,1543492070,-9.025428,-2.193547,0.534850,-4.875352,3.502363,-0.876198,0.499157,0.388603,0.557202,-0.537918,
56,1543508737,-8.972346,-2.196393,0.625163,-4.012549,1.615604,-1.092202,0.499004,0.388323,0.557870,-0.537570,
57,1543525404,-8.988903,-2.181747,0.610232,-2.745246,-0.490278,-1.599526,0.498914,0.387928,0.558310,-0.537483,
58,1543542071,-9.022448,-2.174505,0.597430,-0.759506,-2.139224,-2.395953,0.498787,0.387482,0.558515,-0.537709,
