sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_09:42:02_438 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,1245828145,0.060262,-0.425274,-0.106150,0.988271,-0.800838,-1.312208,0.637200,0.679018,-0.193091,-0.309237,
2,1245844812,-0.580994,12.437636,-1.328527,-76.934578,-22.052065,-16.219994,0.641976,0.674807,-0.194518,-0.307677,
3,1245861479,0.273418,13.379977,-1.833883,-81.092239,-3.129330,-9.732773,0.645540,0.673091,-0.201630,-0.299287,
4,1245878146,0.515328,13.440939,-1.752536,-76.646851,14.951177,1.938136,0.649114,0.672780,-0.211265,-0.285280,
5,1245894813,-0.107248,12.954024,-1.181200,-64.603340,27.828121,13.736539,0.652812,0.672618,-0.220069,-0.270170,
6,1245911480,-1.403996,12.287868,-0.801227,-47.057888,35.712597,22.905092,0.656159,0.672602,-0.225921,-0.256947,
7,1245928147,-2.124310,11.839692,-1.176536,-27.411297,40.824543,29.441654,0.658214,0.673710,-0.228274,-0.246497,
8,1245944814,-1.490394,10.807915,-1.156607,-5.708044,43.729954,34.240883,0.658008,0.676972,-0.228647,-0.237604,
9,1245961481,-1.453881,10.010101,-3.490440,27.321671,47.002815,38.381996,0.654926,0.683049,-0.229138,-0.228063,
10,1245978148,-1.599665,9.407413,-3.532553,83.925980,50.174683,45.241901,0.645216,0.695284,-0.231726,-0.215823,
11,1245994815,-2.127239,7.825937,-3.073210,132.611206,44.910370,54.215401,0.629869,0.711583,-0.236998,-0.201860,
12,1246011482,-0.407586,5.493865,-3.198011,131.291611,34.665791,56.862961,0.614018,0.726725,-0.242960,-0.189271,
13,1246028149,0.835530,4.000451,-2.436593,96.951012,21.422695,49.931831,0.601136,0.737922,-0.248694,-0.179603,
14,1246044816,0.928168,3.641102,-3.367992,68.161156,5.112648,42.390465,0.591032,0.745602,-0.254708,-0.172867,
15,1246061483,1.283299,4.833969,-5.489097,58.344711,-6.511125,42.274563,0.581705,0.751719,-0.261785,-0.167350,
16,1246078150,1.748287,3.447584,-5.646476,53.028973,-14.198572,47.195469,0.572515,0.756925,-0.270265,-0.162015,
17,1246094817,1.355597,2.455799,-5.441854,38.177982,-24.865301,53.332314,0.564456,0.760283,-0.280265,-0.157517,
18,1246111484,2.821451,1.744762,-6.350977,32.113071,-40.665760,61.606129,0.556431,0.762290,-0.292460,-0.154161,
19,1246128151,2.824323,1.324924,-8.947593,63.241398,-60.312580,75.160164,0.544118,0.765573,-0.308684,-0.150156,
20,1246144818,4.511888,0.649649,-10.831458,142.072372,-78.652664,93.264778,0.521716,0.773565,-0.330178,-0.142806,
21,1246161485,6.743731,-0.881409,-10.033041,237.985657,-97.474648,109.300659,0.486562,0.786653,-0.356746,-0.131025,
22,1246178152,8.530237,0.004492,-10.278399,334.157135,-110.009346,124.549850,0.438366,0.803197,-0.387056,-0.113564,
23,1246194819,10.323785,1.261299,-11.185580,388.303467,-114.229019,139.141006,0.381979,0.818773,-0.418734,-0.091456,
24,1246211486,12.131794,2.171972,-12.229259,403.860962,-111.816742,156.037415,0.322399,0.829974,-0.450376,-0.066065,
25,1246228153,13.812770,2.965888,-13.515935,414.252075,-103.063286,178.261078,0.261012,0.835710,-0.481764,-0.036944,
26,1246244820,14.328729,2.794310,-14.923573,412.024567,-82.908485,201.580246,0.200532,0.835113,-0.512208,-0.003955,
27,1246261487,14.061708,2.939939,-15.232409,368.981171,-51.808193,220.528946,0.147122,0.827536,-0.540935,0.030474,
28,1246278154,13.591710,2.784714,-14.902305,291.425201,-14.842672,236.128433,0.105857,0.813451,-0.568387,0.063473,
29,1246294821,13.535300,1.606515,-13.743389,201.755875,20.624237,247.917374,0.078257,0.794200,-0.595370,0.093044,
30,1246311488,12.561286,1.327180,-13.138955,129.253036,54.161686,259.033386,0.062054,0.770849,-0.622554,0.119866,
31,1246328155,13.227021,0.981039,-11.465490,60.127037,84.210014,270.096436,0.056334,0.743777,-0.650456,0.143278,
32,1246344822,13.760355,1.153863,-10.287067,1.425487,109.138039,284.429382,0.059648,0.713193,-0.679557,0.161246,
33,1246361489,13.621011,1.344194,-9.768367,-43.774986,131.582611,302.249115,0.069881,0.678755,-0.709922,0.174411,
34,1246378156,13.816149,1.460935,-9.009245,-81.443382,150.562683,323.699890,0.085183,0.639633,-0.741357,0.184403,
35,1246394823,13.999959,0.592824,-7.941859,-112.244362,163.438828,347.226135,0.103837,0.595305,-0.773355,0.191709,
36,1246411490,15.132344,0.823647,-7.580031,-120.103195,170.043167,376.234680,0.122702,0.545257,-0.805167,0.198357,
37,1246428157,16.349476,1.214143,-6.733318,-117.025528,171.719269,409.360718,0.140035,0.489071,-0.836111,0.205229,
38,1246444824,15.765040,1.788610,-5.616951,-155.659760,169.092651,439.577332,0.158211,0.426146,-0.866365,0.206832,
39,1246461491,14.824186,1.881391,-6.268499,-223.525192,161.594254,463.755249,0.178013,0.356437,-0.895400,0.198804,
40,1246478158,13.224851,1.564954,-7.314616,-247.248978,148.413834,485.428925,0.195550,0.281378,-0.920807,0.186282,
41,1246494825,12.780910,1.978778,-7.736008,-208.865707,133.256607,503.341278,0.207689,0.203539,-0.940170,0.177533,
42,1246511492,12.857873,3.674810,-7.068477,-166.241180,120.497215,513.863647,0.215186,0.124542,-0.952956,0.173377,
43,1246528159,12.593140,6.199561,-5.711258,-173.796463,106.888664,514.303711,0.219531,0.044786,-0.960195,0.166815,
44,1246544826,10.297732,8.353704,-4.272218,-228.742981,88.030838,503.218353,0.220438,-0.035006,-0.963004,0.151010,
45,1246561493,7.171625,9.965647,-3.218024,-280.819366,62.541393,482.712463,0.216500,-0.112810,-0.961473,0.126378,
46,1246578160,6.827157,12.100767,-1.145686,-277.099457,30.447256,459.970856,0.207168,-0.186014,-0.955106,0.101256,
47,1246594827,7.387671,14.434421,1.270545,-219.365662,-1.686063,435.387665,0.194141,-0.252570,-0.944199,0.083699,
48,1246611494,8.614000,17.898647,4.184474,-170.639725,-24.750286,407.252045,0.179192,-0.312466,-0.930055,0.072481,
49,1246628161,10.137260,19.516104,6.548159,-161.050568,-38.913666,374.050354,0.162429,-0.366275,-0.914117,0.062043,
50,1246644828,12.822043,19.999123,8.037058,-158.353073,-49.112514,337.245514,0.144262,-0.413853,-0.897369,0.051416,
51,1246661495,16.488125,20.800886,9.451736,-136.932632,-57.370270,302.207794,0.126190,-0.455238,-0.880323,0.043191,
52,1246678162,20.461542,22.234665,11.586473,-148.754059,-60.592003,263.769684,0.106899,-0.490902,-0.864007,0.032847,
53,1246694829,27.147339,23.466574,12.056896,-151.743835,-58.252586,223.818634,0.087701,-0.520715,-0.848948,0.021258,
54,1246711496,34.969284,25.166664,10.540233,-107.961601,-48.734028,189.851898,0.073003,-0.545114,-0.835063,0.013862,
55,1246728163,43.060596,26.642319,7.451121,-108.627312,-24.095940,158.148911,0.061270,-0.565219,-0.822653,0.004045,
56,1246744830,51.490028,25.617241,4.762600,-193.603165,16.213291,119.995758,0.047374,-0.581006,-0.812282,-0.019637,
57,1246761497,57.410980,23.323227,2.435895,-344.446747,88.928833,57.323540,0.029099,-0.589105,-0.804689,-0.067707,
58,1246778164,62.090775,18.107578,-0.926124,-403.601593,213.221710,-25.604977,0.019420,-0.584425,-0.800160,-0.133472,
59,1246794831,70.159073,10.493876,-3.972342,-269.646759,381.259552,-114.335793,0.038884,-0.563055,-0.801510,-0.197583,
60,1246811498,80.525253,5.283324,-9.286053,-124.599136,571.128479,-213.679062,0.089234,-0.520156,-0.808759,-0.259586,
61,1246828165,90.957085,0.036064,-17.448780,-52.856457,760.247681,-314.137848,0.162375,-0.451554,-0.814624,-0.325763,
62,1246844832,97.013954,-5.738584,-23.492682,21.671186,905.985718,-401.193909,0.250550,-0.356137,-0.811878,-0.388902,
63,1246861499,103.611153,-8.146608,-28.011015,122.576065,969.484924,-470.490112,0.341657,-0.237277,-0.797505,-0.436985,
64,1246878166,51.630707,14.696940,-48.566998,-811.389038,691.667664,-355.321808,0.366976,-0.189533,-0.713241,-0.566297,
65,1246894833,33.320621,-27.093840,9.552833,-644.563232,254.558975,-232.729431,0.354429,-0.177776,-0.649086,-0.649202,
66,1246911500,15.350131,-0.650822,-12.249739,681.007080,273.174225,-209.938782,0.375834,-0.096091,-0.700649,-0.598837,
67,1246928167,29.840107,25.437414,-5.694125,24.160830,362.096710,-239.580093,0.391473,-0.038667,-0.684941,-0.613278,
68,1246944834,29.320866,14.879265,-20.854935,-532.304871,479.382080,-177.694962,0.418106,-0.008360,-0.607395,-0.675418,
69,1246961501,25.795420,6.052621,-27.237623,-360.827698,533.650146,-62.576561,0.456782,0.027608,-0.537042,-0.708643,
70,1246978168,25.968927,5.738616,-27.522364,-98.681030,536.445862,4.610580,0.498100,0.075798,-0.489705,-0.711576,
71,1246994835,25.546124,6.339190,-27.480013,-129.747955,528.123535,18.986578,0.537539,0.119356,-0.436883,-0.711294,
72,1247011502,21.196396,1.133888,-26.905127,-204.384415,504.455933,11.985092,0.572689,0.154314,-0.375379,-0.712254,
73,1247028169,17.430235,-4.744238,-25.263578,-51.682251,449.262604,-11.830010,0.595931,0.196751,-0.331764,-0.704335,
74,1247044836,13.527429,-6.435877,-22.351267,191.194733,373.650635,-63.556252,0.600882,0.254180,-0.316737,-0.688485,
75,1247061503,9.245162,-6.060984,-20.015329,347.787598,296.440948,-129.535751,0.587334,0.319505,-0.320319,-0.671082,
