sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_09:48:00_643 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,1604031965,0.280819,3.546237,-3.586020,1.186779,-7.185136,-11.471387,0.421992,0.342194,-0.644137,0.538436,
2,1604048632,9.525536,-3.429803,-0.907756,152.764359,-80.051392,8.548169,0.408437,0.361558,-0.636967,0.544728,
3,1604065299,9.400589,-3.309839,-0.903859,166.259140,-79.154793,11.386820,0.394141,0.381566,-0.628216,0.551729,
4,1604081966,9.448223,-3.449652,-1.024616,178.126282,-77.881477,14.355271,0.378516,0.400782,-0.618062,0.560446,
5,1604098633,9.350268,-3.901179,-1.266116,190.773483,-76.005852,16.073099,0.361019,0.419042,-0.606797,0.570848,
6,1604115300,9.298122,-4.012267,-1.267938,201.289276,-73.574074,16.729101,0.341311,0.436071,-0.594944,0.582573,
7,1604131967,9.304396,-3.606915,-0.955932,203.852142,-71.704575,18.167467,0.320471,0.451818,-0.582685,0.594674,
8,1604148634,8.963214,-3.570415,-0.868121,199.862122,-70.477486,20.300327,0.299773,0.466458,-0.569953,0.606389,
9,1604165301,8.625208,-3.741745,-0.910191,194.007187,-69.456894,22.173883,0.279222,0.479991,-0.557116,0.617467,
10,1604181968,8.484682,-3.780637,-0.833719,186.530884,-68.276169,23.952362,0.258768,0.492358,-0.544585,0.627734,
11,1604198635,8.502294,-3.919060,-0.823032,176.485443,-67.318695,25.405767,0.238695,0.503603,-0.532617,0.636969,
12,1604215302,8.579400,-4.150661,-0.845507,165.946701,-66.194031,26.511162,0.219138,0.513822,-0.521302,0.645144,
13,1604231969,8.556088,-4.373855,-0.759850,154.915039,-65.303406,26.932575,0.200215,0.523150,-0.510733,0.652211,
14,1604248636,8.750559,-4.483977,-0.679020,142.989075,-64.697113,27.048540,0.182038,0.531662,-0.501031,0.658154,
15,1604265303,8.898252,-4.443145,-0.580664,129.521255,-64.553215,27.545879,0.164752,0.539430,-0.492396,0.662886,
16,1604281970,9.331111,-4.444257,-0.577574,114.292801,-64.439346,28.572853,0.148541,0.546488,-0.485046,0.666347,
17,1604298637,9.569856,-4.521304,-0.664324,99.338623,-63.873989,29.978138,0.133460,0.552891,-0.478989,0.668632,
18,1604315304,9.680130,-4.477585,-0.646943,84.760864,-63.079620,31.298838,0.119528,0.558717,-0.474234,0.669813,
19,1604331971,9.971425,-4.467608,-0.618312,70.805901,-62.443962,33.069633,0.106670,0.564022,-0.470786,0.669972,
20,1604348638,10.410043,-4.590630,-0.591694,59.387730,-61.613594,34.831589,0.094725,0.568876,-0.468403,0.669333,
21,1604365305,10.813052,-4.726736,-0.629600,52.329651,-60.956886,36.267673,0.083365,0.573408,-0.466647,0.668203,
22,1604381972,10.836648,-4.801909,-0.631328,49.850132,-60.442570,37.471813,0.072227,0.577720,-0.465067,0.666885,
23,1604398639,10.784508,-4.904122,-0.749453,52.109913,-60.121422,38.247143,0.060924,0.581905,-0.463187,0.665682,
24,1604415306,10.721138,-4.709962,-0.731442,57.446770,-59.720299,39.074810,0.049171,0.585969,-0.460736,0.664790,
25,1604431973,10.593681,-4.454067,-0.750946,62.239620,-60.068764,40.711781,0.036891,0.589916,-0.457832,0.664100,
26,1604448640,10.631254,-4.235546,-0.857192,67.733978,-60.144497,43.148705,0.023966,0.593660,-0.454468,0.663665,
27,1604465307,10.528946,-4.064087,-0.923368,72.505730,-60.270599,46.080170,0.010415,0.597166,-0.450754,0.663404,
28,1604481974,10.294311,-3.879580,-0.991022,75.377289,-60.235130,49.289406,-0.003620,0.600385,-0.446897,0.663180,
29,1604498641,10.002174,-3.769235,-1.132790,77.224304,-60.140457,52.897724,-0.018088,0.603275,-0.443039,0.662910,
