sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_10:32:05_019 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,1137071291,-0.160031,1.107839,1.995914,1.461146,4.693277,5.207779,0.927299,0.046172,0.308025,-0.207617,
2,1137087958,-6.955993,-1.712418,10.615513,21.057211,-12.850077,53.477257,0.930226,0.043796,0.302349,-0.203337,
3,1137104625,-6.411988,-2.509185,10.774091,14.707735,-9.406489,55.579594,0.933034,0.036836,0.297182,-0.199434,
4,1137121292,-6.233756,-2.966042,10.755433,7.466301,-4.292612,57.738808,0.935648,0.026159,0.292397,-0.195916,
5,1137137959,-5.632823,-3.186521,10.424924,2.762663,2.200970,58.191315,0.937653,0.015008,0.289292,-0.192073,
6,1137154626,-5.006205,-2.784672,10.231486,-1.875704,8.943656,57.020653,0.939188,0.004517,0.287408,-0.187888,
7,1137171293,-4.444343,-2.131871,9.920835,-1.629741,15.366180,53.878323,0.940450,-0.003547,0.285972,-0.183745,
8,1137187960,-3.888141,-1.636101,9.151883,5.940293,21.847569,48.961735,0.941536,-0.008053,0.284763,-0.179873,
9,1137204627,-3.707250,-1.440915,8.385722,16.948765,26.996216,42.892857,0.942406,-0.009078,0.283849,-0.176688,
10,1137221294,-3.979307,-1.370912,7.983951,27.066734,29.170034,36.337524,0.943021,-0.007482,0.283289,-0.174363,
11,1137237961,-3.873190,-1.558117,8.280155,26.859287,29.849075,30.325008,0.943334,-0.005143,0.283439,-0.172504,
12,1137254628,-3.795460,-1.986100,7.583094,17.966801,30.700590,26.733616,0.943447,-0.003625,0.284245,-0.170586,
13,1137271295,-4.051177,-1.342989,6.973907,12.395712,29.654070,24.340454,0.943413,-0.002853,0.285494,-0.168694,
14,1137287962,-3.948966,-0.548447,7.549471,6.304586,26.695940,20.756226,0.943276,-0.002718,0.287002,-0.166890,
15,1137304629,-4.124155,0.179480,7.900058,-0.364764,24.901569,16.424725,0.943082,-0.003133,0.288598,-0.165222,
16,1137321296,-4.182297,-0.037670,7.691405,-6.943172,23.143442,12.002134,0.942856,-0.004021,0.290195,-0.163689,
17,1137337963,-4.387766,-0.622545,6.958300,-5.421412,19.167906,9.131975,0.942709,-0.004509,0.291338,-0.162485,
18,1137354630,-4.074579,-0.840791,6.482713,-2.169436,12.755014,9.311384,0.942767,-0.004535,0.291793,-0.161328,
19,1137371297,-3.981432,-0.512522,6.307675,-6.269289,4.901383,11.551585,0.943146,-0.005155,0.291480,-0.159654,
20,1137387964,-3.947153,-0.408311,6.496697,-23.029192,-3.315073,14.137241,0.943867,-0.008051,0.290590,-0.156869,
21,1137404631,-4.038902,-0.322085,7.303032,-40.072777,-10.790295,14.924372,0.944846,-0.013326,0.289161,-0.153212,
22,1137421298,-3.982568,-0.290279,8.096795,-33.873333,-14.349512,13.420748,0.945913,-0.017792,0.287117,-0.149984,
23,1137437965,-4.069736,-0.812713,7.764115,-11.865590,-15.641306,11.405438,0.947040,-0.019249,0.284364,-0.147924,
24,1137454632,-4.200234,-1.691186,8.131655,9.788532,-17.935032,10.547886,0.948283,-0.017798,0.280845,-0.146865,
25,1137471299,-4.678253,-0.903690,8.005961,12.802738,-19.951637,11.544728,0.949604,-0.016027,0.277014,-0.145804,
26,1137487966,-4.878042,-0.548831,8.312835,3.598433,-23.879787,10.008295,0.950989,-0.015655,0.272905,-0.144561,
27,1137504633,-4.979246,-0.131535,8.558257,1.515091,-27.189529,4.600930,0.952350,-0.015804,0.268437,-0.143953,
28,1137521300,-4.852176,0.231704,8.650061,2.941352,-29.208269,-2.874573,0.953602,-0.016006,0.263696,-0.144402,
29,1137537967,-4.654103,0.925134,8.716764,2.077818,-29.562241,-9.484838,0.954697,-0.016488,0.258945,-0.145705,
