sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_09:24:20_048 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,183430966,0.192420,0.820173,0.803549,1.496228,-0.391529,3.268663,0.959987,0.054998,0.178124,0.208979,
2,183447633,-2.470908,1.135741,9.138455,34.466167,59.413055,3.930981,0.958605,0.058321,0.185150,0.208315,
3,183464300,-2.573271,0.671185,9.591031,17.691450,51.781910,-2.814110,0.958741,0.055941,0.186632,0.207014,
4,183480967,-2.566602,0.400917,9.537408,9.418398,42.128960,-8.466463,0.959643,0.049548,0.185470,0.205503,
5,183497634,-2.172188,0.634730,9.094315,4.098185,33.398422,-11.892798,0.960850,0.042044,0.183419,0.203363,
6,183514301,-1.387726,0.773811,8.589537,-0.700932,26.974014,-12.977060,0.962022,0.035736,0.180836,0.201334,
7,183530968,-0.747761,1.214491,8.092345,-3.909327,23.509808,-11.997760,0.963131,0.031020,0.177480,0.199792,
8,183547635,-0.704778,1.032276,7.822854,-1.915936,21.394644,-8.854726,0.964052,0.028716,0.173795,0.198931,
9,183564302,0.033524,1.083010,7.786263,5.123821,18.130095,-7.774144,0.964861,0.028412,0.170230,0.198138,
10,183580969,0.156708,1.389665,7.360645,11.866898,13.701077,-7.508539,0.965697,0.029863,0.166146,0.197314,
11,183597636,-0.458989,1.579444,7.156177,10.524735,9.424680,-6.292662,0.966502,0.031885,0.161683,0.196764,
12,183614303,-0.570841,1.533086,7.207359,2.660884,4.719019,-4.574813,0.967238,0.033324,0.157099,0.196624,
13,183630970,-1.078320,1.187705,7.351396,-6.191103,-0.137707,-1.575822,0.967910,0.033850,0.152232,0.197053,
14,183647637,-1.185291,0.772877,7.680011,-13.295730,-6.488599,0.741610,0.968576,0.033449,0.146961,0.197847,
15,183664304,-1.732388,0.828015,8.071239,-20.062431,-14.184471,2.838092,0.969295,0.032060,0.140930,0.198944,
16,183680971,-1.449066,1.434361,8.272735,-28.896027,-22.658051,5.770691,0.970038,0.029489,0.134006,0.200496,
17,183697638,-2.090433,2.179161,8.178464,-40.869083,-32.035446,6.739247,0.970871,0.025534,0.125802,0.202316,
18,183714305,-2.542140,2.078890,8.545460,-49.131073,-43.006451,5.700135,0.971801,0.020884,0.116343,0.204038,
19,183730972,-3.001844,1.755146,8.743111,-52.588596,-54.342861,3.155811,0.972831,0.016117,0.105694,0.205351,
20,183747639,-3.389499,1.264744,9.028829,-51.191551,-64.776077,-2.296170,0.973995,0.011755,0.094110,0.205764,
21,183764306,-1.813641,-0.453001,10.467446,-45.724869,-73.491875,-8.755154,0.975276,0.008228,0.081912,0.205087,
22,183780973,-2.564181,-0.308157,10.982945,-50.446278,-78.281494,-14.884939,0.976637,0.003794,0.068924,0.203509,
23,183797640,-2.834265,0.069380,9.695445,-69.644066,-77.233452,-17.451923,0.977860,-0.003655,0.055680,0.201683,
24,183814307,-3.973035,-1.130162,10.017719,-78.853737,-80.082321,-21.379892,0.978958,-0.012478,0.041991,0.199306,
25,183830974,-4.992908,-1.576628,11.593864,-88.468010,-84.402382,-26.303017,0.979901,-0.022824,0.027720,0.196228,
26,183847641,-4.691763,-2.408107,12.028400,-101.076439,-86.056572,-32.980946,0.980636,-0.035184,0.013209,0.192202,
27,183864308,-4.489890,-2.442277,11.143460,-109.262199,-83.450897,-39.014099,0.981082,-0.049030,-0.000907,0.187280,
28,183880975,-3.823747,-2.374668,10.274432,-107.243523,-77.231133,-43.045391,0.981238,-0.062912,-0.013868,0.181721,
29,183897642,-3.390753,-2.455669,9.726023,-97.687309,-68.502831,-44.650764,0.981172,-0.075739,-0.025185,0.175872,
30,183914309,-2.607447,-2.956503,9.308972,-82.366867,-58.282032,-44.327179,0.981012,-0.086688,-0.034538,0.170024,
31,183930976,-2.011598,-3.117164,9.283433,-63.063206,-47.414906,-42.332825,0.980892,-0.095211,-0.041807,0.164433,
32,183947643,-1.500478,-3.256296,9.599442,-42.953945,-36.689320,-38.780926,0.980900,-0.101174,-0.047028,0.159336,
33,183964310,-1.352846,-3.382987,9.858974,-25.804655,-26.862522,-33.835438,0.981039,-0.104966,-0.050420,0.154925,
34,183980977,-1.361031,-3.450297,10.301086,-19.234123,-18.696421,-27.253036,0.981151,-0.108062,-0.052439,0.151383,
35,183997644,-1.387819,-3.457231,10.700914,-22.533705,-12.402139,-20.433764,0.981081,-0.111815,-0.053558,0.148693,
36,184014311,-1.394239,-3.477437,10.943735,-29.764475,-8.316964,-14.904719,0.980779,-0.116716,-0.054183,0.146677,
37,184030978,-1.390976,-3.681220,11.134619,-33.920261,-6.175468,-11.872144,0.980328,-0.122254,-0.054560,0.145031,
38,184047645,-1.304350,-3.790462,10.890205,-29.354706,-4.297647,-11.171966,0.979929,-0.127163,-0.054579,0.143495,
39,184064312,-1.216643,-3.936708,10.435574,-15.347739,-1.723289,-12.041442,0.979808,-0.130105,-0.053979,0.141901,
40,184080979,-1.360027,-3.716621,9.849286,3.407791,2.126720,-13.246705,0.980088,-0.130435,-0.052498,0.140206,
41,184097646,-1.427158,-3.441181,9.590893,16.110462,7.164237,-14.797586,0.980673,-0.129034,-0.050093,0.138281,
42,184114313,-1.329718,-3.113402,9.521330,19.231525,12.928465,-16.796576,0.981386,-0.127271,-0.046861,0.135970,
43,184130980,-1.428280,-2.814402,9.311719,13.749768,19.168011,-19.072891,0.982067,-0.126372,-0.042915,0.133164,
44,184147647,-1.424905,-3.033572,9.121674,4.292904,25.061747,-21.502190,0.982635,-0.126890,-0.038377,0.129828,
45,184164314,-1.373455,-3.245017,8.815679,-1.075418,29.233028,-23.587467,0.983132,-0.128224,-0.033409,0.126073,
46,184180981,-1.459288,-3.412645,8.635542,0.881985,31.782578,-25.280048,0.983667,-0.129308,-0.028104,0.122024,
47,184197648,-1.421072,-3.363576,8.474707,2.252555,32.972031,-25.992249,0.984198,-0.130212,-0.022648,0.117839,
48,184214315,-1.420861,-3.117914,8.233095,-1.384887,33.445770,-25.869823,0.984612,-0.131641,-0.017217,0.113636,
49,184230982,-1.179811,-2.456832,7.618094,-10.814692,35.006931,-25.059460,0.984786,-0.134438,-0.011735,0.109482,
50,184247649,-0.838572,-1.840083,6.935982,-26.468546,38.318241,-23.983923,0.984580,-0.139503,-0.006046,0.105379,
51,184264316,-0.796286,-1.265605,6.195457,-43.369236,42.714813,-23.387293,0.983940,-0.147010,-0.000021,0.101247,
52,184280983,-0.804445,-0.780228,5.130565,-51.095818,48.534500,-23.995342,0.983026,-0.155649,0.006664,0.096894,
53,184297650,-0.143628,-0.273571,3.849299,-44.307014,57.451435,-25.530973,0.982146,-0.163377,0.014641,0.092100,
54,184314317,1.550955,0.641543,2.756354,-24.397947,69.784569,-26.949080,0.981594,-0.168362,0.024555,0.086750,
55,184330984,2.933137,2.393678,2.574724,-2.288111,85.279755,-27.476061,0.981379,-0.170302,0.036851,0.080834,
56,184347651,4.029205,4.165987,4.244815,11.512224,100.754761,-27.845152,0.981233,-0.170326,0.051386,0.074369,
57,184364318,4.711784,6.232814,6.917878,10.937166,112.614677,-28.551985,0.980750,-0.170379,0.067445,0.067473,
58,184380985,4.946227,7.062706,9.617504,4.593053,118.085068,-30.678980,0.979809,-0.171164,0.084008,0.060169,
59,184397652,4.270129,6.314074,13.431215,9.990801,112.468338,-36.562321,0.978861,-0.170932,0.099502,0.052081,
60,184414319,2.964979,4.988973,17.375315,24.033970,94.437149,-46.566982,0.978377,-0.168450,0.112122,0.042809,
61,184430986,1.586499,3.217302,21.015326,39.731564,68.155586,-57.364819,0.978596,-0.163509,0.120689,0.032390,
62,184447653,-0.754676,1.464729,23.878056,53.772736,37.785984,-67.733788,0.979576,-0.156402,0.124621,0.020975,
63,184464320,-1.709825,0.880931,25.393532,58.459740,8.698323,-75.299072,0.981046,-0.148500,0.124154,0.009063,
64,184480987,-2.648318,0.539749,24.925175,63.041534,-14.798956,-77.010910,0.982854,-0.139781,0.120222,-0.002669,
65,184497654,-3.415776,0.821659,23.149008,79.798790,-30.147793,-71.029129,0.985035,-0.128424,0.114152,-0.013529,
66,184514321,-3.934597,1.088849,21.118929,102.176414,-37.438431,-58.691025,0.987471,-0.113538,0.107187,-0.022854,
