sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_09:34:10_675 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,774075156,0.112643,-0.009280,-0.042941,0.094373,0.031318,0.215173,0.011245,0.614966,0.691184,-0.379414,
2,774091823,-10.040244,-8.553077,-3.688279,-70.971748,-63.309708,-242.112503,0.013080,0.570068,0.695474,-0.437226,
3,774108490,-8.692491,-8.175712,-3.659722,-94.727821,-69.713341,-251.121414,0.021331,0.524776,0.695595,-0.490207,
4,774125157,-8.627522,-8.278050,-3.564030,-123.332054,-70.454796,-257.376160,0.027252,0.483366,0.703128,-0.520793,
5,774141824,-6.443230,-9.088900,-2.957161,-135.868744,-72.067497,-265.377991,0.031161,0.444849,0.716298,-0.536708,
6,774158491,-3.700399,-9.956527,-2.904039,-125.816467,-71.587006,-274.535828,0.027667,0.405306,0.732922,-0.545699,
7,774175158,-4.068496,-8.621779,-2.264433,-92.521164,-75.051582,-284.838837,0.015399,0.362897,0.750228,-0.552473,
8,774191825,-2.692882,-6.862637,-3.589938,-43.910961,-81.686058,-285.749817,0.000530,0.320505,0.763404,-0.560795,
9,774208492,-1.094860,-6.503261,-3.833853,8.500074,-90.541641,-282.168030,-0.015469,0.278714,0.772574,-0.570270,
10,774225159,0.217459,-6.210490,-3.618345,67.107460,-103.205994,-276.348572,-0.032237,0.236421,0.776736,-0.582879,
11,774241826,0.685613,-6.406675,-2.758837,128.596405,-120.612373,-269.478851,-0.048815,0.192645,0.774952,-0.599963,
12,774258493,0.705874,-6.622201,-1.867327,187.313461,-142.669281,-261.589996,-0.063705,0.146799,0.766491,-0.622000,
13,774275160,0.086485,-6.297677,-1.130618,237.285202,-168.688705,-250.443512,-0.075191,0.098909,0.751318,-0.648140,
14,774291827,0.051207,-4.501844,-0.334365,263.926941,-195.687820,-231.842026,-0.081373,0.050164,0.731085,-0.675557,
15,774308494,0.748998,-3.376968,0.443121,255.330307,-220.222519,-204.336395,-0.081255,0.002185,0.709217,-0.700289,
16,774325161,2.053838,-3.583045,0.583371,227.641174,-237.150803,-171.723984,-0.075483,-0.043708,0.687997,-0.720452,
17,774341828,2.808996,-4.351435,0.668214,204.265381,-244.769394,-137.366501,-0.065256,-0.086703,0.667552,-0.736613,
18,774358495,2.364312,-4.926054,1.741229,183.013596,-243.589218,-102.138580,-0.051489,-0.125893,0.648192,-0.749231,
19,774375162,1.507622,-6.053012,2.980357,153.661209,-233.156509,-66.451385,-0.035134,-0.160047,0.631176,-0.758134,
20,774391829,1.794522,-7.581368,3.938841,128.752228,-215.879761,-33.831482,-0.017046,-0.188613,0.616380,-0.764337,
21,774408496,2.315328,-8.020027,3.530740,116.199112,-192.640091,-4.360969,0.002131,-0.211378,0.602755,-0.769416,
22,774425163,0.521113,-9.483176,4.919618,113.094299,-168.905136,20.945564,0.022106,-0.228863,0.589580,-0.774293,
23,774441830,-1.937896,-11.742667,7.454020,120.582306,-151.279953,37.639576,0.043007,-0.242260,0.575561,-0.779866,
24,774458497,-3.611190,-13.319681,9.461092,131.005356,-141.999191,45.054085,0.064819,-0.252961,0.560015,-0.786252,
25,774475164,-4.361362,-12.760907,10.425332,130.875397,-140.289566,47.666828,0.087270,-0.262189,0.543902,-0.792346,
26,774491831,-4.211568,-11.826427,11.069154,110.807953,-142.623322,49.861515,0.109750,-0.270807,0.529473,-0.796415,
27,774508498,-3.155427,-10.901456,11.517550,79.683266,-147.461685,52.077866,0.131843,-0.279552,0.518011,-0.797580,
28,774525165,-2.105918,-10.056981,11.349357,44.744118,-153.919754,55.630722,0.153480,-0.288931,0.509989,-0.795534,
29,774541832,-1.315186,-9.202868,10.852149,14.741908,-159.671188,60.550480,0.174810,-0.298964,0.504917,-0.790646,
30,774558499,-0.785501,-9.100513,10.728641,-0.036246,-162.165405,65.704292,0.196159,-0.309103,0.501133,-0.784120,
31,774575166,-1.174824,-9.084667,11.770031,3.300938,-161.776688,70.984558,0.218067,-0.318602,0.496661,-0.777346,
32,774591833,-0.046140,-8.257857,12.002795,21.545765,-158.810745,76.368286,0.241047,-0.326638,0.489888,-0.771501,
33,774608500,0.246991,-7.145517,12.131648,49.142052,-154.589142,82.572891,0.265467,-0.332685,0.479827,-0.767212,
34,774625167,0.912439,-6.098862,11.920921,73.330734,-147.825882,90.473686,0.291136,-0.336388,0.467045,-0.764168,
35,774641834,1.661284,-5.444372,11.374683,80.253151,-136.520569,99.138451,0.316950,-0.337879,0.453731,-0.761255,
36,774658501,2.120390,-5.167578,10.858191,71.272491,-122.224243,106.890343,0.341837,-0.337680,0.441849,-0.757555,
37,774675168,2.183157,-5.130121,11.062102,63.645355,-106.939293,111.901047,0.365541,-0.335898,0.431302,-0.753347,
38,774691835,1.385398,-5.189223,11.939759,69.805161,-92.993797,112.933090,0.388439,-0.332242,0.420421,-0.749651,
39,774708502,0.618206,-4.858513,12.454721,81.604065,-80.368477,110.636047,0.410578,-0.326674,0.408440,-0.746918,
40,774725169,0.255426,-4.997420,12.820033,90.276451,-68.857964,105.265999,0.431576,-0.319604,0.395572,-0.745063,
41,774741836,-0.264075,-5.409840,13.140931,87.538940,-60.000233,96.000305,0.450668,-0.312221,0.382803,-0.743558,
42,774758503,-1.150450,-5.207923,12.973372,67.931892,-53.183113,84.405182,0.467019,-0.305984,0.371847,-0.741618,
43,774775170,-1.978578,-4.871331,12.824176,36.695675,-47.338211,71.145386,0.480096,-0.301924,0.363951,-0.738844,
44,774791837,-2.664908,-4.732159,12.451752,5.952990,-41.581390,56.947132,0.489927,-0.300121,0.359115,-0.735483,
45,774808504,-2.969500,-4.819557,11.803729,-14.456137,-34.385910,42.164310,0.496893,-0.299753,0.356377,-0.732285,
46,774825171,-2.939077,-4.977040,11.124014,-25.533615,-25.218512,28.022211,0.501397,-0.299929,0.354962,-0.729826,
47,774841838,-3.042896,-5.432304,10.437846,-26.295370,-14.134477,15.454437,0.503975,-0.299626,0.354017,-0.728633,
48,774858505,-3.185613,-5.627064,9.794043,-17.796188,-1.610221,5.254830,0.505212,-0.297897,0.352801,-0.729075,
49,774875172,-3.117426,-5.600736,9.317173,-11.576618,12.231594,-3.168717,0.505130,-0.294670,0.351749,-0.730949,
50,774891839,-2.885491,-5.237070,8.726760,-16.366024,26.587803,-9.322698,0.503468,-0.290574,0.352170,-0.733528,
51,774908506,-2.688804,-5.150477,7.972024,-31.510464,40.702850,-13.456907,0.500011,-0.286285,0.355230,-0.736099,
52,774925173,-2.639754,-5.167319,7.177659,-51.803329,53.217941,-16.487680,0.494738,-0.282280,0.361401,-0.738202,
53,774941840,-2.860406,-4.835639,6.103758,-68.720642,63.906639,-17.660587,0.488062,-0.278395,0.370250,-0.739734,
54,774958507,-2.875315,-4.789514,4.923038,-77.953369,72.370193,-16.828272,0.480611,-0.274189,0.380850,-0.740801,
55,774975174,-2.899247,-5.366269,4.142251,-79.369186,77.562645,-15.520511,0.472901,-0.269436,0.392127,-0.741623,
56,774991841,-3.759167,-5.921891,3.988020,-77.751724,77.632111,-14.849646,0.465259,-0.264520,0.403365,-0.742200,
57,775008508,-3.556461,-5.806117,3.608675,-76.163765,74.957336,-12.786690,0.458000,-0.259651,0.414432,-0.742336,
58,775025175,-3.174450,-6.808946,4.376274,-70.542915,69.788155,-10.216265,0.451487,-0.254812,0.424735,-0.742179,
59,775041842,-2.290619,-7.163092,4.925420,-62.035610,60.685863,-9.616688,0.445868,-0.250374,0.433621,-0.741948,
60,775058509,-2.116392,-8.082164,4.853261,-44.057323,51.165932,-10.406458,0.441187,-0.246211,0.440167,-0.742285,
61,775075176,-3.048754,-8.203661,4.420902,-11.759376,41.621819,-13.823199,0.437500,-0.241895,0.442895,-0.744261,
62,775091843,-3.137569,-7.795096,3.752173,20.305487,33.872559,-16.244267,0.434847,-0.237070,0.441890,-0.747957,
63,775108510,-3.436661,-7.024619,3.547104,38.478443,28.443127,-15.966922,0.432982,-0.231990,0.438745,-0.752469,
64,775125177,-3.936339,-6.367033,3.343742,38.342937,24.144390,-13.289713,0.431554,-0.227385,0.435508,-0.756565,
65,775141844,-4.111379,-6.202639,4.646064,25.452724,16.930859,-13.514107,0.430063,-0.224480,0.433261,-0.759566,
66,775158511,-3.243303,-4.662445,2.478005,9.275374,10.181719,-11.857592,0.428619,-0.223271,0.432446,-0.761200,
67,775175178,-3.533828,-3.866035,1.070287,-12.756520,8.324154,-5.438875,0.427269,-0.223266,0.434171,-0.760979,
68,775191845,-3.833640,-4.194325,0.734610,-31.238373,8.026057,3.487367,0.426311,-0.223891,0.438214,-0.759012,
69,775208512,-2.583898,-6.015513,1.551430,-22.761801,1.975838,11.372800,0.426873,-0.224162,0.441200,-0.756884,
70,775225179,-1.507141,-7.285183,2.515072,27.120665,-11.589803,14.275119,0.430239,-0.222646,0.437939,-0.757319,
71,775241846,-0.053213,-7.120789,3.551332,91.257889,-26.453783,14.678046,0.436622,-0.218709,0.426648,-0.761248,
72,775258513,1.344840,-5.932198,4.939823,133.653610,-37.674786,17.463821,0.445221,-0.213087,0.409906,-0.767040,
73,775275180,2.830354,-5.227933,6.938015,134.021652,-43.059689,22.554590,0.454527,-0.207650,0.392753,-0.772031,
74,775291847,3.614105,-5.203017,10.054865,103.292183,-44.556915,25.723522,0.463182,-0.204161,0.378899,-0.774737,
75,775308514,4.776401,-6.294530,12.820508,64.102676,-41.591869,18.726578,0.469623,-0.203322,0.369366,-0.775682,
76,775325181,5.065894,-7.043609,14.845706,41.635513,-34.013630,-0.081705,0.472825,-0.204155,0.362285,-0.776857,
77,775341848,4.284247,-6.784908,15.434645,25.810968,-21.778770,-22.130821,0.472398,-0.205848,0.357154,-0.779043,
78,775358515,3.562166,-6.582322,15.239712,13.060622,-7.351415,-39.112267,0.468899,-0.207656,0.353933,-0.782141,
79,775375182,4.043469,-5.606997,15.111721,13.081532,3.690920,-49.142612,0.463671,-0.208712,0.351141,-0.786225,
80,775391849,5.135968,-4.403843,14.767812,20.240427,11.885688,-51.120808,0.457989,-0.208435,0.347997,-0.791011,
81,775408516,5.668149,-3.403836,14.528786,32.135120,16.987455,-49.135296,0.452605,-0.206664,0.343856,-0.796368,
82,775425183,5.437473,-2.862228,14.087840,43.797001,20.073519,-46.138023,0.447726,-0.203600,0.338622,-0.802137,
83,775441850,4.836736,-2.404828,13.422923,55.195942,23.960911,-43.567978,0.443246,-0.199192,0.332348,-0.808332,
84,775458517,4.317266,-2.623955,13.268414,65.726173,27.728064,-42.405468,0.438968,-0.193579,0.325066,-0.814964,
85,775475184,4.262947,-1.636815,12.545455,68.162453,31.852707,-44.946617,0.434195,-0.187410,0.317634,-0.821865,
86,775491851,4.317187,-1.561882,11.960961,62.548885,36.835697,-49.075504,0.428475,-0.181160,0.311022,-0.828768,
87,775508518,4.188765,-0.832753,11.138858,57.941780,42.742271,-54.331474,0.421661,-0.174692,0.305140,-0.835807,
88,775525185,4.087354,-1.227764,11.136250,60.559742,46.332970,-60.367390,0.413943,-0.167861,0.298950,-0.843269,
89,775541852,4.136525,-0.980011,11.344699,66.646057,43.637768,-70.586433,0.405148,-0.161402,0.291534,-0.851359,
90,775558519,3.621662,0.228813,11.234576,78.852455,34.376259,-81.760925,0.395539,-0.155801,0.281719,-0.860180,
91,775575186,5.457654,0.841936,8.519032,110.362579,23.434454,-90.327255,0.385876,-0.150047,0.267033,-0.870218,
92,775591853,6.450170,-0.230135,6.631641,136.808990,13.697417,-97.077408,0.376112,-0.144228,0.248165,-0.880995,
93,775608520,7.498364,-2.610023,5.435032,174.338593,1.346152,-106.577690,0.366084,-0.138180,0.223430,-0.892731,
94,775625187,7.176911,-3.619159,4.930288,227.806213,-15.952936,-117.980209,0.355793,-0.131752,0.190355,-0.905438,
95,775641854,7.341516,-3.016121,5.386571,278.454193,-38.720695,-128.732254,0.345079,-0.125780,0.148911,-0.918110,
96,775658521,7.943287,-2.134995,5.836863,309.748138,-65.031342,-136.569412,0.333678,-0.121642,0.101495,-0.929280,
97,775675188,9.109898,-1.827899,6.213529,327.058258,-94.027374,-141.025330,0.321513,-0.120325,0.049985,-0.937898,
98,775691855,11.016744,-1.938925,7.388821,322.569824,-124.199013,-144.460846,0.308081,-0.123011,-0.002526,-0.943371,
99,775708522,13.811024,-1.761624,8.866330,274.994720,-153.614075,-149.004166,0.292316,-0.131529,-0.049907,-0.945918,
100,775725189,15.069803,-2.348874,9.848228,181.954605,-180.691315,-156.999771,0.272820,-0.147385,-0.085688,-0.946839,
101,775741856,15.253173,-4.754138,10.252618,80.294403,-207.626053,-173.676788,0.248026,-0.170521,-0.108745,-0.947407,
102,775758523,15.335579,-7.641091,9.641479,-3.137044,-233.922073,-203.554184,0.216176,-0.199508,-0.121789,-0.947962,
103,775775190,15.290119,-9.480319,9.231369,-70.998398,-258.392303,-246.580048,0.175484,-0.232765,-0.127193,-0.948076,
