sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_10:13:26_262 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,18303407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.939876,0.023125,0.251743,-0.229618,
2,18320074,-4.650308,-0.405777,8.680958,-1.882162,5.998361,4.424025,0.939912,0.024267,0.252059,-0.229004,
3,18336741,-4.640618,-0.354486,8.526126,-0.717194,5.631855,3.699466,0.940332,0.026551,0.251208,-0.227958,
4,18353408,-4.697676,-0.420148,8.504706,-0.044028,1.472173,4.934883,0.940949,0.028779,0.250045,-0.226414,
5,18370075,-4.751532,-0.445763,8.569326,-0.728233,-1.454225,5.781203,0.941550,0.030246,0.249061,-0.224804,
6,18386742,-4.887982,-0.514077,8.515782,-3.888277,0.654206,6.674357,0.942026,0.030874,0.248830,-0.222975,
7,18403409,-4.740445,-0.487668,8.587302,-7.102161,0.184533,8.047047,0.942417,0.030749,0.249102,-0.221025,
8,18420076,-4.596850,-0.433738,8.602788,-5.574324,2.394871,7.892370,0.942697,0.030686,0.249596,-0.219276,
9,18436743,-4.660322,-0.382344,8.700689,-7.116568,1.615682,5.985619,0.942971,0.030224,0.249863,-0.217854,
10,18453410,-4.830984,-0.418270,8.733474,-19.160067,1.830126,5.741050,0.943290,0.028096,0.250446,-0.216081,
11,18470077,-5.278896,-1.034948,9.247226,-30.537407,4.216320,-1.304523,0.943295,0.024245,0.251787,-0.214967,
12,18486744,-4.273783,-0.304374,7.940997,-55.413410,-12.659324,4.015585,0.944060,0.016361,0.251737,-0.212396,
13,18503411,-4.568963,-0.747537,8.542619,-26.992449,-3.280291,3.826617,0.944369,0.012845,0.252001,-0.210946,
14,18520078,-4.556070,-0.913730,8.156713,-28.270327,-5.671961,3.957513,0.944755,0.009059,0.251943,-0.209475,
15,18536745,-4.657572,-1.015266,8.344047,-15.331532,-1.042655,3.676072,0.944916,0.007125,0.252184,-0.208534,
16,18553412,-4.839590,-1.034649,8.421169,-9.236609,0.981255,4.068803,0.944982,0.006063,0.252564,-0.207806,
17,18570079,-4.786751,-1.018331,8.501348,-12.898488,2.898380,5.441544,0.945002,0.004584,0.253380,-0.206760,
18,18586746,-4.771517,-1.040714,8.634211,-10.963021,4.592802,5.924022,0.944953,0.003443,0.254390,-0.205763,
19,18603413,-4.817946,-1.055015,8.687731,-5.751704,1.900635,5.075740,0.944968,0.002907,0.254867,-0.205108,
20,18620080,-4.837015,-1.074724,8.676659,-2.280760,-0.509834,5.307381,0.945084,0.002775,0.254904,-0.204532,
21,18636747,-4.945265,-0.981731,8.673557,-0.074418,0.544763,6.794007,0.945203,0.003028,0.255018,-0.203832,
22,18653414,-4.734358,-0.876163,8.490901,-3.588981,-6.622640,6.967099,0.945590,0.002610,0.254262,-0.202987,
23,18670081,-4.490257,-0.705318,8.384182,-6.039989,-5.712889,5.007521,0.945895,0.001819,0.253697,-0.202278,
24,18686748,-4.573757,-0.599293,8.746794,-12.033519,-4.668416,1.776978,0.946076,0.000146,0.253425,-0.201783,
