sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_10:31:27_544 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,1099601236,1.543079,0.384393,0.638082,-0.199881,-3.439769,5.296577,0.966514,-0.087360,0.219276,-0.100679,
2,1099617903,-4.501863,2.186724,9.605021,154.472183,40.642189,5.224147,0.968784,-0.043246,0.222912,-0.099484,
3,1099634570,-2.681936,0.695443,8.495045,124.441650,42.211445,-3.805933,0.969401,0.009566,0.225587,-0.096337,
4,1099651237,-3.312304,-0.636877,6.220550,75.348633,37.607143,-6.395421,0.969413,0.040427,0.222695,-0.094928,
5,1099667904,-3.910057,-1.226683,5.460325,31.926569,29.259779,-5.275842,0.968526,0.052117,0.224161,-0.094835,
6,1099684571,-3.790928,-1.843670,6.192882,0.307116,20.358418,-0.833310,0.967388,0.052550,0.228922,-0.094834,
7,1099701238,-3.617813,-2.177110,6.563862,-6.869870,12.489154,2.410970,0.966534,0.047975,0.233347,-0.095180,
8,1099717905,-3.618599,-1.528677,6.145761,4.680037,5.911291,4.259720,0.965946,0.043044,0.236318,-0.096179,
9,1099734572,-3.593027,-1.556994,6.693876,18.770813,2.760547,7.373004,0.965444,0.040345,0.238415,-0.097205,
10,1099751239,-3.671208,-1.714265,7.008021,25.258007,0.469796,11.084544,0.965137,0.038967,0.239610,-0.097873,
11,1099767906,-4.266738,-2.482464,6.807719,22.783400,-1.502303,11.838748,0.965008,0.037489,0.240192,-0.098298,
12,1099784573,-4.602045,-2.290626,7.500819,15.861816,-3.025209,8.087021,0.964870,0.034772,0.240846,-0.099047,
13,1099801240,-4.278325,-1.627079,8.320458,5.063574,-5.372368,4.367344,0.964791,0.030537,0.241381,-0.099907,
14,1099817907,-3.585757,-1.056149,8.509504,-12.078051,-8.021892,5.279864,0.964946,0.024374,0.241461,-0.099912,
15,1099834574,-3.646182,-1.171298,8.329770,-32.710003,-9.408869,12.282889,0.965397,0.016157,0.241114,-0.098043,
16,1099851241,-4.449605,-1.861142,7.421181,-45.168674,-8.140882,23.406340,0.965981,0.007081,0.240805,-0.094037,
17,1099867908,-4.447525,-2.349860,6.275108,-40.340725,-2.971051,34.557846,0.966405,-0.000602,0.241290,-0.088548,
18,1099884575,-4.056983,-2.242181,6.116004,-22.297220,3.002341,44.987938,0.966618,-0.005172,0.242630,-0.082182,
19,1099901242,-4.065454,-1.916153,6.584484,-5.241874,8.186296,54.234081,0.966686,-0.006792,0.244610,-0.075083,
20,1099917909,-4.351849,-1.706955,7.493753,-2.715855,13.654214,61.916443,0.966579,-0.007502,0.247357,-0.066954,
21,1099934576,-5.233736,-1.865647,8.164649,-14.654975,19.351898,68.110077,0.966236,-0.009376,0.250989,-0.057484,
22,1099951243,-5.668985,-2.373330,8.593966,-29.652628,24.376986,72.705452,0.965593,-0.012960,0.255484,-0.046793,
23,1099967910,-5.361716,-3.259141,9.031476,-31.719912,24.653458,73.728249,0.964783,-0.016697,0.260056,-0.035869,
24,1099984577,-6.108387,-3.011937,9.103298,-25.412853,23.914150,69.973297,0.963863,-0.019720,0.264417,-0.025735,
25,1100001244,-7.068967,-2.549783,9.319632,-25.282961,23.453522,65.454102,0.962815,-0.022867,0.268700,-0.016246,
