sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_09:47:35_136 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,1578381971,11.246199,-11.984200,7.716895,-198.409836,-5.735901,-306.053040,-0.727771,0.262263,-0.002278,0.633690,
2,1578398638,11.015567,-13.764971,7.058718,-247.244873,20.746334,-289.187103,-0.690528,0.286248,-0.016135,0.664058,
3,1578415305,10.643712,-14.913225,6.535932,-254.909027,46.634319,-272.656891,-0.652400,0.307593,-0.033965,0.691815,
4,1578431972,10.031606,-15.645603,6.017767,-234.945663,69.352585,-256.643219,-0.614808,0.323807,-0.052561,0.717216,
5,1578448639,8.932444,-15.860157,5.735010,-202.603531,87.844681,-241.772888,-0.578625,0.334286,-0.070008,0.740639,
6,1578465306,8.621322,-15.711817,5.738107,-174.367813,102.450363,-228.022552,-0.543914,0.339965,-0.086166,0.762337,
7,1578481973,7.662386,-14.947251,5.610112,-160.500076,114.884315,-214.523895,-0.510201,0.342356,-0.102279,0.782322,
8,1578498640,7.361651,-14.353735,5.333745,-161.183975,125.950439,-200.784317,-0.476947,0.342725,-0.119796,0.800445,
9,1578515307,6.918229,-13.631724,5.201411,-169.360428,135.943954,-186.653671,-0.443923,0.341652,-0.139458,0.816553,
10,1578531974,6.767952,-13.261999,4.423178,-176.165787,145.684204,-171.312637,-0.411412,0.338955,-0.161082,0.830605,
11,1578548641,5.618470,-13.036162,4.137408,-183.927841,155.916412,-155.866974,-0.379426,0.334533,-0.184740,0.842612,
12,1578565308,5.016537,-12.962778,3.798923,-194.470642,165.091736,-141.602570,-0.347754,0.328589,-0.210567,0.852502,
13,1578581975,4.455848,-12.723850,3.438566,-201.419937,173.529526,-128.382217,-0.316492,0.320943,-0.237933,0.860359,
14,1578598642,4.092472,-12.309179,3.004787,-199.747620,180.968842,-115.219704,-0.286111,0.311242,-0.265616,0.866440,
15,1578615309,3.879055,-12.119972,2.258669,-189.283951,187.836395,-102.092178,-0.257083,0.299180,-0.292395,0.871153,
16,1578631976,3.219312,-11.902912,2.341592,-180.337067,192.675079,-89.441452,-0.229399,0.285123,-0.318284,0.874515,
17,1578648643,2.719388,-11.740945,2.079975,-174.128387,194.289352,-77.179100,-0.203086,0.269627,-0.343439,0.876418,
18,1578665310,2.283682,-11.587029,1.742001,-168.137070,194.206924,-65.935806,-0.178131,0.252987,-0.367747,0.876944,
19,1578681977,1.852544,-11.527681,1.279743,-165.210068,193.265564,-55.807899,-0.154359,0.235477,-0.391497,0.876045,
20,1578698644,1.856271,-10.826620,1.583201,-172.172180,192.124786,-45.376289,-0.131520,0.217332,-0.415903,0.873210,
21,1578715311,1.132664,-10.158469,1.533417,-193.287537,189.410873,-32.925385,-0.109551,0.198850,-0.442704,0.867451,
