sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_10:26:22_023 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,794109087,-0.029870,0.165693,-0.104813,1.406609,-3.139730,3.591461,0.558483,0.059316,-0.631068,0.535100,
2,794125754,7.187544,-7.570661,1.421599,-155.885147,60.418373,-148.645523,0.572821,0.051726,-0.639530,0.510101,
3,794142421,6.216469,-7.335810,1.492620,-128.995789,65.488243,-137.918839,0.581797,0.039578,-0.647333,0.490821,
4,794159088,5.524570,-7.241524,1.349657,-94.930290,67.998634,-127.508087,0.589630,0.027190,-0.650720,0.477662,
5,794175755,4.848938,-7.037890,1.407146,-60.326077,68.203262,-118.237175,0.597040,0.016769,-0.650622,0.468992,
6,794192422,4.570798,-7.136616,1.559666,-31.681492,66.453110,-111.410294,0.604538,0.008886,-0.647799,0.463478,
7,794209089,4.138997,-7.216737,2.065448,-14.057174,62.790688,-106.884155,0.612114,0.003026,-0.643447,0.459655,
8,794225756,3.563941,-7.247311,2.769357,-9.801724,56.506325,-104.038246,0.619725,-0.001817,-0.638525,0.456317,
9,794242423,3.171502,-7.328833,3.124322,-13.051936,48.417423,-101.338715,0.627220,-0.006345,-0.633570,0.452928,
10,794259090,3.347033,-7.614418,2.907091,-13.583462,40.599876,-98.002563,0.634353,-0.010434,-0.628698,0.449696,
11,794275757,3.734162,-8.208571,2.514435,-4.056671,34.671021,-94.182251,0.640950,-0.013265,-0.623649,0.447291,
12,794292424,3.915199,-8.858606,2.362085,12.510813,30.423626,-90.811882,0.646959,-0.014300,-0.618194,0.446179,
13,794309091,3.770057,-9.671956,2.631278,28.333002,26.363264,-88.917206,0.652422,-0.013593,-0.612423,0.446206,
14,794325758,3.228639,-10.634994,3.178244,40.005219,20.618120,-88.942665,0.657317,-0.011433,-0.606623,0.447003,
15,794342425,3.021339,-11.512612,3.513079,46.004791,13.494178,-89.574402,0.661581,-0.008423,-0.601110,0.448226,
16,794359092,3.416693,-12.413774,3.220848,51.962822,7.084975,-88.956390,0.665199,-0.004767,-0.595784,0.450033,
