sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_09:23:28_349 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,131739806,0.431743,-1.148166,1.654871,1.169044,-2.653047,-7.037360,0.143933,-0.261062,-0.368629,0.880479,
2,131756473,-2.577189,-5.037491,4.545709,30.579239,83.736946,37.595173,0.142216,-0.276296,-0.364131,0.877977,
3,131773140,-2.700057,-4.675599,4.862455,24.689484,79.072762,41.746635,0.141746,-0.288169,-0.356612,0.877322,
4,131789807,-2.927844,-4.505661,5.042423,8.341016,72.783081,46.670609,0.139755,-0.297885,-0.348566,0.877630,
5,131806474,-3.042320,-4.394942,4.846091,-13.493109,65.421471,52.004456,0.135588,-0.306869,-0.342325,0.877645,
6,131823141,-2.835401,-4.403175,4.560374,-32.594013,57.649864,57.648300,0.129347,-0.315662,-0.338798,0.876837,
7,131839808,-2.745753,-4.753738,4.598987,-44.026398,48.615360,63.073280,0.121651,-0.323682,-0.337631,0.875463,
8,131856475,-2.693733,-4.934302,4.759184,-48.071320,37.942631,68.209373,0.112927,-0.330369,-0.337917,0.874023,
9,131873142,-2.921616,-5.199107,4.829228,-47.312927,26.685312,73.161148,0.103347,-0.335509,-0.338696,0.872948,
10,131889809,-3.406469,-5.272854,4.771196,-43.295437,15.858564,76.030228,0.093217,-0.339244,-0.339445,0.872354,
11,131906476,-3.428326,-4.894244,4.535256,-39.062710,6.091624,77.236984,0.082619,-0.341938,-0.339976,0.872163,
12,131923143,-3.045467,-4.714674,4.740294,-37.020428,-2.877534,77.879372,0.071498,-0.343719,-0.340409,0.872277,
13,131939810,-2.804779,-4.843225,5.215672,-36.135544,-13.037503,77.630371,0.059944,-0.344129,-0.340858,0.872810,
14,131956477,-3.155314,-5.328036,5.917347,-34.587341,-25.238213,75.588356,0.048180,-0.342637,-0.341304,0.873951,
15,131973144,-4.425110,-5.776919,6.719243,-34.636772,-39.147358,71.774078,0.036254,-0.338954,-0.342003,0.875688,
16,131989811,-6.421757,-6.720806,6.814015,-42.631546,-51.970100,66.452751,0.023899,-0.333383,-0.343894,0.877509,
17,132006478,-7.600741,-7.806675,6.403720,-51.486343,-59.909176,57.266350,0.011717,-0.326695,-0.347320,0.878921,
18,132023145,-7.171469,-8.422677,6.701028,-47.394817,-64.391190,43.892632,0.001069,-0.319213,-0.350990,0.880289,
19,132039812,-6.360461,-8.559374,7.128587,-30.798840,-68.695602,29.226063,-0.007183,-0.310654,-0.353379,0.882364,
20,132056479,-6.186513,-8.213222,7.149568,-18.898134,-71.451584,16.231510,-0.013340,-0.301113,-0.354944,0.884968,
21,132073146,-6.611601,-8.309437,7.567295,-23.412546,-72.442238,4.787297,-0.018271,-0.290881,-0.357633,0.887216,
22,132089813,-6.709715,-8.700194,7.778696,-33.143017,-73.076912,-7.673331,-0.022069,-0.279962,-0.362082,0.888837,
23,132106480,-6.248231,-8.720209,7.488319,-32.071537,-71.509827,-21.471127,-0.023981,-0.268587,-0.366938,0.890305,
24,132123147,-5.594437,-8.428155,7.149244,-28.504583,-66.242523,-35.186337,-0.023708,-0.257223,-0.371881,0.891616,
25,132139814,-5.222188,-8.329285,6.551577,-37.553642,-56.827282,-48.286457,-0.021572,-0.246367,-0.378502,0.891950,
26,132156481,-4.602937,-8.132559,5.723382,-56.955208,-46.071869,-60.431793,-0.017969,-0.236214,-0.388094,0.890653,
27,132173148,-3.862059,-8.152661,4.787649,-75.784340,-36.636806,-70.978714,-0.011380,-0.227440,-0.400051,0.887750,
28,132189815,-3.649750,-7.746983,3.532500,-74.932983,-27.889206,-77.439262,-0.003800,-0.219286,-0.412249,0.884280,
29,132206482,-4.381449,-7.134278,1.957729,-54.153336,-17.986698,-77.774971,0.004855,-0.212371,-0.421875,0.881417,
30,132223149,-5.505430,-5.957991,1.314106,-35.570148,-9.252769,-73.330254,0.012849,-0.206456,-0.429304,0.879153,
31,132239816,-5.632579,-3.721207,1.621679,-50.305882,-1.760633,-64.159706,0.019567,-0.202333,-0.438319,0.875531,
32,132256483,-5.017634,-1.756809,1.486882,-101.636948,5.081834,-49.428837,0.023175,-0.200375,-0.453251,0.868261,
33,132273150,-3.661623,-1.285516,1.691655,-167.453278,10.678598,-29.800598,0.022590,-0.200743,-0.475564,0.856172,
34,132289817,-2.877470,-1.748060,1.948802,-220.629501,11.020974,-7.753082,0.017599,-0.202771,-0.503319,0.839788,
35,132306484,-1.783741,-3.534997,2.980814,-232.442917,2.786458,15.127865,0.008762,-0.205290,-0.531192,0.821958,
36,132323151,-0.786751,-6.287114,4.281525,-192.584747,-14.616817,29.855564,-0.002014,-0.206538,-0.553259,0.806996,
37,132339818,-0.738901,-7.930239,7.042562,-112.768196,-34.679943,26.263607,-0.011528,-0.204897,-0.565666,0.798690,
38,132356485,-1.216044,-6.585652,7.060094,-19.255169,-48.701794,16.969820,-0.018245,-0.200795,-0.567200,0.798519,
39,132373152,-0.432248,-6.229936,7.916942,60.197067,-47.474407,9.629060,-0.021637,-0.196291,-0.559505,0.804957,
40,132389819,0.730742,-5.870224,10.879182,103.752586,-35.521416,1.846133,-0.021839,-0.192507,-0.546690,0.814613,
