sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_10:36:49_417 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,1421503829,-1.174145,0.163967,1.500549,7.621637,-0.822403,-2.736104,0.394754,0.891701,0.090340,0.202180,
2,1421520496,-0.072102,10.325188,-5.915119,17.393963,-242.720795,-79.899910,0.406655,0.899065,0.115687,0.113713,
3,1421537163,2.901299,6.180900,-0.041451,19.837223,-318.077362,-133.696167,0.430062,0.892964,0.128761,0.032902,
4,1421553830,5.770919,-0.059960,6.622596,28.302214,-369.861572,-165.605453,0.456544,0.880676,0.124012,-0.024461,
5,1421570497,12.471738,0.161646,33.916523,57.966648,-380.959412,-167.351517,0.480040,0.868223,0.106258,-0.066775,
6,1421587164,1.036192,-13.423496,4.867825,-516.597290,-85.896988,-144.049835,0.613610,0.782756,0.090770,-0.050364,
7,1421603831,2.520718,-9.635624,24.064219,233.431503,-93.317055,-162.151810,0.585669,0.800733,0.098796,-0.077833,
8,1421620498,1.253223,-0.177780,25.169443,393.120331,-97.721519,-127.443871,0.541970,0.827663,0.100204,-0.105838,
9,1421637165,0.776181,-0.562772,21.344097,103.219063,-55.376877,-85.175774,0.538404,0.827442,0.103067,-0.121817,
10,1421653832,5.036135,-4.599690,21.924934,-156.223068,22.716581,-49.833553,0.570715,0.804159,0.111632,-0.123093,
11,1421670499,6.094831,-8.697087,20.217697,-168.617203,86.182503,-9.047282,0.608532,0.776110,0.119876,-0.113896,
12,1421687166,4.292367,-7.988008,20.474510,-48.791473,125.133163,33.900875,0.636034,0.755131,0.124269,-0.098975,
13,1421703833,2.135211,-5.852838,19.500448,22.452599,148.169937,71.082962,0.659149,0.737046,0.126025,-0.080024,
14,1421720500,-0.347709,-4.876608,16.150414,46.222141,163.987549,92.418251,0.682049,0.717661,0.127880,-0.058471,
15,1421737167,-1.265013,-3.620180,12.977592,66.200996,174.902588,99.845818,0.703058,0.697826,0.131996,-0.036406,
16,1421753834,-1.049435,-2.162564,10.208692,70.862663,179.647064,99.253174,0.722234,0.677392,0.138912,-0.014863,
17,1421770501,0.661678,-1.308077,7.217125,55.773209,178.984695,94.234390,0.740491,0.655497,0.148193,0.005903,
18,1421787168,1.343177,-0.837623,3.395683,37.297283,171.955734,85.982361,0.757409,0.632865,0.158608,0.025627,
19,1421803835,2.659308,0.002401,0.474376,29.072334,155.427963,74.810249,0.771630,0.611699,0.168980,0.043089,
20,1421820502,6.753460,1.545650,-1.596863,30.039473,125.765930,63.855206,0.782711,0.593862,0.177223,0.057300,
21,1421837169,8.647562,4.298487,-5.734530,24.869488,86.631798,51.736309,0.791845,0.579245,0.181039,0.068425,
22,1421853836,3.725648,6.747040,-8.234403,-52.657799,33.266479,21.340935,0.805469,0.559838,0.179252,0.075305,
23,1421870503,0.231254,5.356841,-12.972070,-117.899338,-40.857391,-39.800915,0.823238,0.535996,0.172957,0.071232,
24,1421887170,1.134204,4.376739,-11.560418,-96.308868,-130.505157,-118.027580,0.838507,0.517521,0.163007,0.050060,
25,1421903837,4.500174,3.455660,-6.808337,-85.354240,-223.235138,-183.509064,0.852165,0.502020,0.146987,0.013646,
26,1421920504,8.119049,0.914328,-1.923489,-88.105507,-301.526398,-225.890015,0.864446,0.486166,0.123564,-0.033273,
27,1421937171,13.164940,-2.877586,36.884911,-160.782288,-288.983246,-249.282913,0.878324,0.460060,0.102197,-0.080292,
28,1421953838,4.457803,-11.247548,14.640096,-325.731903,-24.493958,-246.602753,0.899122,0.409355,0.112659,-0.106376,
29,1421970505,3.134701,-5.523364,4.982219,30.255157,-80.298973,-265.599762,0.897822,0.400917,0.110641,-0.144706,
30,1421987172,5.780165,-1.630064,9.591290,84.272232,-128.907013,-265.290527,0.892490,0.398083,0.100762,-0.186653,
31,1422003839,6.970492,-2.677629,9.922679,-39.278793,-136.141815,-262.546997,0.892716,0.378514,0.092133,-0.226487,
32,1422020506,6.868965,-4.223377,10.231563,-152.250717,-126.679298,-262.588531,0.896890,0.343823,0.087421,-0.264069,
33,1422037173,6.772111,-5.504531,11.253718,-198.233871,-111.274910,-260.449524,0.900597,0.302778,0.085497,-0.299900,
34,1422053840,7.077406,-6.869944,11.369315,-196.506042,-93.457222,-253.343658,0.901529,0.261826,0.084789,-0.333923,
35,1422070507,7.721417,-8.016427,12.012534,-170.310913,-75.429733,-239.841904,0.899333,0.224519,0.084074,-0.365682,
36,1422087174,7.573241,-8.555643,12.357051,-134.820557,-59.181412,-221.666809,0.894611,0.192270,0.082524,-0.394833,
37,1422103841,6.701063,-8.407784,12.151253,-104.198341,-45.445869,-201.437363,0.888305,0.164578,0.080114,-0.421201,
38,1422120508,5.359816,-7.870274,11.565558,-83.080360,-33.492348,-179.957001,0.881268,0.140383,0.077300,-0.444618,
39,1422137175,3.522617,-7.422999,10.886045,-79.897476,-23.268347,-160.922577,0.874097,0.117484,0.075242,-0.465285,
40,1422153842,2.143245,-7.309154,10.773187,-88.597618,-15.365376,-146.407806,0.866891,0.094364,0.074746,-0.483744,
41,1422170509,1.069595,-7.268136,10.479445,-92.987709,-9.668220,-134.180267,0.859534,0.071506,0.075432,-0.500399,
42,1422187176,0.451010,-7.559519,10.364434,-88.716438,-5.971885,-123.877449,0.851928,0.049915,0.076542,-0.515624,
43,1422203843,0.867019,-7.778397,10.134028,-70.615425,-2.914934,-113.256851,0.844194,0.031283,0.077002,-0.529555,
44,1422220510,1.245214,-7.571995,9.887014,-45.908566,1.624869,-100.167213,0.836741,0.016524,0.076420,-0.541988,
45,1422237177,1.400361,-7.044957,9.391887,-33.027828,6.890696,-86.235558,0.829900,0.004236,0.075751,-0.552729,
46,1422253844,0.896865,-6.313134,8.828798,-44.879887,12.088655,-74.100655,0.823663,-0.008592,0.076947,-0.561770,
47,1422270511,0.431622,-5.801208,8.407460,-77.720230,15.624894,-65.142944,0.817718,-0.024587,0.081543,-0.569283,
48,1422287178,0.199296,-5.568984,8.006876,-109.416496,17.623369,-57.548798,0.811800,-0.043693,0.089297,-0.575411,
49,1422303845,-0.180490,-5.827703,7.837542,-124.612350,18.400143,-49.664146,0.805889,-0.064015,0.098709,-0.580260,
50,1422320512,0.832805,-6.326790,7.676356,-119.255074,17.182871,-41.455818,0.800202,-0.083293,0.107845,-0.584045,
51,1422337179,-0.013164,-6.801971,7.607857,-102.910706,14.984863,-34.433350,0.794901,-0.100413,0.115616,-0.587097,
52,1422353846,1.586080,-6.960372,7.746356,-82.271477,12.106919,-28.289724,0.790152,-0.114969,0.121605,-0.589622,
53,1422370513,1.536610,-7.031600,7.410771,-68.910721,9.905547,-22.786179,0.785907,-0.127831,0.126438,-0.591628,
54,1422387180,2.114139,-6.855684,7.578052,-70.542686,9.984448,-16.728445,0.781957,-0.140527,0.131678,-0.592837,
55,1422403847,2.836143,-7.189909,7.291924,-83.759193,12.405654,-8.609199,0.778182,-0.154136,0.138608,-0.592843,
56,1422420514,3.615572,-7.612471,7.057061,-104.430038,17.677809,1.051834,0.774394,-0.169229,0.148216,-0.591361,
57,1422437181,4.901855,-8.004571,7.210252,-130.853638,24.469364,14.978299,0.770616,-0.186214,0.161255,-0.587768,
58,1422453848,5.827528,-8.719269,7.319212,-152.544846,32.015095,32.506580,0.767039,-0.204368,0.177468,-0.581713,
59,1422470515,6.511758,-9.791693,7.363413,-159.535538,39.168465,53.477249,0.764200,-0.221940,0.195658,-0.573114,
60,1422487182,6.873676,-10.763979,7.394166,-141.100662,45.112297,76.391594,0.763047,-0.236113,0.213669,-0.562455,
61,1422503849,6.997383,-10.909855,7.302051,-115.347977,50.388855,99.853424,0.763949,-0.246093,0.230936,-0.549989,
62,1422520516,6.881299,-10.591429,6.986149,-98.584526,55.360439,122.834862,0.766578,-0.252868,0.248203,-0.535548,
63,1422537183,6.160419,-9.956563,6.696095,-88.499123,58.042080,141.983353,0.770413,-0.257422,0.265641,-0.519262,
64,1422553850,4.996483,-9.004188,5.974607,-69.385078,57.162624,154.936813,0.775419,-0.259176,0.281965,-0.502045,
65,1422570517,3.506909,-7.868670,5.314875,-37.508488,52.617783,160.788040,0.781739,-0.257191,0.295623,-0.485122,
66,1422587184,2.040465,-6.799467,4.406659,0.319773,45.022560,159.144852,0.789277,-0.251273,0.305658,-0.469549,
67,1422603851,1.479197,-5.807062,4.171966,24.934166,34.350235,150.802475,0.797293,-0.243402,0.312473,-0.455456,
68,1422620518,2.529472,-4.618873,3.132760,11.868874,23.090517,138.178818,0.804260,-0.238151,0.318398,-0.441670,
69,1422637185,-1.429904,-3.320781,3.443235,-26.393038,13.105000,124.453278,0.809247,-0.238465,0.325133,-0.427249,
70,1422653852,-0.832449,-5.966622,4.254975,-60.084553,-2.814141,107.532578,0.812543,-0.244274,0.331555,-0.412525,
71,1422670519,2.656327,-6.198815,3.925151,-77.833672,-20.278406,84.582558,0.814416,-0.254124,0.336197,-0.398899,
72,1422687186,1.321510,-6.142266,4.097191,-89.628021,-36.188732,64.799919,0.815207,-0.267103,0.338873,-0.386341,
73,1422703853,-0.504660,-6.840536,3.819764,-94.628960,-52.250469,43.321220,0.815103,-0.282455,0.339059,-0.375320,
74,1422720520,-0.045963,-6.546741,3.665344,-90.103867,-67.372902,20.989864,0.814421,-0.299006,0.336272,-0.366380,
75,1422737187,1.038922,-6.091927,3.641221,-77.765091,-81.855431,0.977610,0.813639,-0.315660,0.330204,-0.359606,
76,1422753854,2.212258,-6.627180,3.187946,-59.975788,-95.096886,-18.276213,0.813033,-0.331648,0.320684,-0.355174,
77,1422770521,2.428249,-6.700641,2.331678,-40.363712,-105.229492,-37.103294,0.812596,-0.346560,0.307946,-0.353203,
78,1422787188,3.549061,-4.636419,0.887586,-20.041183,-108.163422,-47.384144,0.812504,-0.359532,0.293196,-0.353003,
