sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_09:26:40_650 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,324042216,-0.314920,0.312892,0.170341,0.361516,3.019308,2.373328,0.933462,0.170227,0.187916,-0.253689,
2,324058883,-3.894706,2.205632,6.754322,16.546173,-2.022985,-14.933254,0.932366,0.173125,0.189016,-0.254942,
3,324075550,-4.211045,2.089121,7.275697,6.332047,-2.913780,-13.466692,0.930933,0.177347,0.191352,-0.255530,
4,324092217,-4.681228,1.829049,7.919865,-1.224967,-7.466876,-13.451531,0.929811,0.179146,0.193588,-0.256674,
5,324108884,-4.982364,1.704357,8.133803,-10.980107,-13.645741,-14.848131,0.929125,0.177300,0.195734,-0.258803,
6,324125551,-4.996221,1.329489,8.107461,-24.438017,-19.320309,-17.532022,0.928830,0.172330,0.197874,-0.261579,
7,324142218,-4.549395,1.129763,7.703376,-34.940395,-23.842634,-20.241846,0.928793,0.164910,0.199803,-0.265003,
8,324158885,-4.092910,1.032970,7.290738,-40.078804,-26.450329,-22.584707,0.928910,0.156351,0.201096,-0.268778,
9,324175552,-4.018685,0.908820,7.298851,-47.370289,-27.744873,-24.178478,0.929222,0.146750,0.201887,-0.272494,
10,324192219,-4.095511,0.746141,7.425456,-57.922340,-28.114243,-25.347460,0.929718,0.135768,0.202606,-0.275939,
11,324208886,-3.928869,0.347974,7.827860,-65.624886,-28.573566,-26.784981,0.930249,0.123780,0.203319,-0.279242,
12,324225553,-3.949988,0.118199,8.002151,-65.170883,-30.294659,-28.275465,0.930721,0.111623,0.203490,-0.282650,
13,324242220,-4.186475,-0.006704,8.345505,-61.790016,-32.617451,-29.323727,0.931081,0.099738,0.203000,-0.286238,
14,324258887,-4.430302,-0.017618,8.548186,-58.121838,-35.332485,-30.045511,0.931345,0.088231,0.201884,-0.289922,
15,324275554,-4.433505,0.094748,8.585232,-51.687065,-37.304195,-30.415474,0.931458,0.077624,0.200191,-0.293742,
16,324292221,-4.327470,0.414932,8.714687,-45.370411,-37.398361,-30.440819,0.931407,0.068072,0.198164,-0.297622,
17,324308888,-4.764053,0.642267,9.286297,-47.764774,-36.582218,-30.354183,0.931425,0.058426,0.196268,-0.300853,
18,324325555,-5.297181,0.687454,10.103058,-64.739342,-36.394825,-31.188631,0.931445,0.046792,0.195080,-0.303586,
19,324342222,-5.539297,0.237827,10.593917,-88.453766,-37.433052,-33.221699,0.931408,0.032156,0.194777,-0.305791,
20,324358889,-5.714429,-0.151203,10.311207,-100.346786,-38.992111,-35.920982,0.931131,0.015971,0.194788,-0.307892,
21,324375556,-6.014904,-0.625125,9.984528,-94.602303,-40.102486,-37.787895,0.930551,0.000626,0.194432,-0.310275,
22,324392223,-6.101819,-0.857094,9.877314,-79.996704,-40.958912,-39.340481,0.929712,-0.012700,0.193407,-0.313157,
23,324408890,-6.063045,-0.679151,9.829820,-69.454277,-41.287434,-40.517807,0.928682,-0.024535,0.191957,-0.316388,
24,324425557,-6.127174,-0.731097,9.843516,-69.157310,-40.804363,-41.260757,0.927467,-0.036184,0.190621,-0.319623,
25,324442224,-5.764752,-0.970639,9.856871,-76.281319,-39.412254,-41.577492,0.926025,-0.048598,0.189851,-0.322603,
26,324458891,-5.519576,-1.352892,9.725240,-82.462975,-37.446785,-40.829815,0.924376,-0.061630,0.189637,-0.325220,
27,324475558,-5.440654,-1.956971,9.535606,-79.523712,-34.824024,-39.192310,0.922617,-0.074036,0.189629,-0.327624,
28,324492225,-5.134316,-2.484623,9.507565,-67.935501,-31.957527,-37.115643,0.920878,-0.084679,0.189469,-0.330021,
29,324508892,-4.893468,-2.604600,9.453386,-55.862904,-28.032465,-34.188431,0.919230,-0.093460,0.189273,-0.332353,
30,324525559,-4.577137,-2.716470,9.310772,-46.252121,-22.840105,-30.416220,0.917690,-0.100625,0.189328,-0.334478,
31,324542226,-4.126675,-2.673843,9.102528,-38.634113,-16.407108,-25.682957,0.916276,-0.106358,0.189897,-0.336253,
32,324558893,-3.830155,-2.652838,8.928167,-34.017406,-9.158744,-19.920815,0.914993,-0.110992,0.191233,-0.337489,
33,324575560,-3.623434,-2.643867,8.493251,-29.014858,-1.668276,-12.751571,0.913924,-0.114421,0.193364,-0.338027,
34,324592227,-3.495810,-2.518039,8.076211,-20.218096,5.033935,-5.250407,0.913174,-0.116170,0.196013,-0.337929,
35,324608894,-3.411850,-2.177646,7.813823,-8.447715,10.645203,1.833634,0.912810,-0.115905,0.198888,-0.337326,
36,324625561,-3.295312,-1.786962,7.652365,2.767385,15.682974,6.460958,0.912712,-0.113779,0.201898,-0.336524,
37,324642228,-3.198397,-1.745071,7.552158,13.281323,20.843464,8.228350,0.912715,-0.109948,0.205042,-0.335887,
38,324658895,-3.209329,-1.977499,7.689627,21.800085,24.589848,7.604434,0.912692,-0.104823,0.208191,-0.335651,
39,324675562,-3.474485,-1.793955,7.996619,14.897507,26.932991,5.797987,0.912379,-0.100568,0.211899,-0.335484,
40,324692229,-3.826104,-1.806831,8.334263,-12.502536,28.334717,3.233608,0.911478,-0.099962,0.217037,-0.334830,
41,324708896,-3.855110,-2.288231,8.251419,-48.060841,29.463507,-0.683623,0.909800,-0.104134,0.223945,-0.333568,
42,324725563,-3.978742,-3.271853,7.665522,-72.362213,30.991499,-4.600245,0.907435,-0.111584,0.232116,-0.332015,
43,324742230,-4.137375,-4.692216,6.755884,-70.255852,31.527140,-7.486814,0.904830,-0.118865,0.240163,-0.330871,
44,324758897,-4.142132,-5.908317,5.932487,-50.694374,30.736662,-8.275913,0.902445,-0.123722,0.247141,-0.330466,
45,324775564,-4.236099,-7.025903,5.153019,-21.443394,28.086670,-5.515335,0.900735,-0.124887,0.252436,-0.330690,
46,324792231,-4.151103,-7.708423,4.540162,10.796451,23.888897,0.948818,0.900009,-0.121941,0.255794,-0.331185,
47,324808898,-4.267395,-8.005033,4.264069,29.178940,18.790316,12.125873,0.900266,-0.116574,0.257847,-0.330826,
48,324825565,-4.573732,-8.368137,4.291023,21.196541,13.667626,28.566053,0.901294,-0.112029,0.259943,-0.327946,
49,324842232,-4.814922,-9.228217,4.635381,-3.069681,9.317855,47.272995,0.902898,-0.110298,0.262983,-0.321635,
50,324858899,-5.035549,-10.363788,5.211596,-15.890775,5.545459,63.991177,0.905110,-0.109917,0.266439,-0.312579,
51,324875566,-4.609162,-10.830759,5.948977,0.761949,2.838644,76.417755,0.908109,-0.107116,0.269014,-0.302485,
52,324892233,-4.421833,-10.451274,7.163234,38.619453,1.498624,83.471153,0.911883,-0.099224,0.269855,-0.292919,
53,324908900,-4.469209,-9.206000,8.619570,78.745041,0.144264,83.626495,0.916071,-0.086161,0.268764,-0.284881,
54,324925567,-4.288916,-6.657992,9.632464,94.264954,0.604575,77.729713,0.919924,-0.071302,0.266928,-0.278217,
55,324942234,-3.811777,-3.651546,9.959384,77.448250,5.205254,68.434189,0.922826,-0.058878,0.266180,-0.272166,
56,324958901,-3.657650,-1.299579,10.383423,48.033806,11.918521,56.074326,0.924601,-0.050574,0.267279,-0.266676,
57,324975568,-4.226216,-0.606981,10.728160,24.577763,17.366943,40.617447,0.925349,-0.045738,0.269801,-0.262382,
58,324992235,-5.253328,-1.049335,11.353691,26.287449,16.782991,20.996170,0.925376,-0.041384,0.271957,-0.260782,
59,325008902,-6.641300,-1.511436,12.608218,51.960403,7.289605,-2.544569,0.925026,-0.034801,0.271644,-0.263297,
60,325025569,-7.225593,-1.410438,13.384627,78.541649,-8.676631,-28.200600,0.924392,-0.026213,0.267956,-0.270207,
61,325042236,-6.176038,-0.636050,12.600230,91.774323,-22.554121,-50.450459,0.923325,-0.017209,0.261697,-0.280517,
62,325058903,-4.285006,0.586453,11.173618,81.427078,-27.304142,-64.196838,0.921660,-0.010264,0.255069,-0.292196,
63,325075570,-3.150065,0.758349,9.505624,63.888115,-23.129225,-70.375259,0.919378,-0.005670,0.249608,-0.303987,
64,325092237,-2.566552,0.309354,8.786461,58.828373,-14.004232,-70.318398,0.916613,-0.001305,0.245476,-0.315532,
65,325108904,-2.771145,-0.392918,8.901418,65.059250,-5.437284,-67.787567,0.913513,0.004401,0.242093,-0.326904,
66,325125571,-2.689960,-0.417527,9.269375,75.113800,-0.005737,-64.421631,0.910212,0.011834,0.238853,-0.338117,
67,325142238,-2.498179,-0.155589,10.123141,76.920738,1.900533,-60.278996,0.906877,0.019753,0.235670,-0.348775,
68,325158905,-2.617563,0.085385,11.175276,73.132629,-2.184458,-56.482632,0.903730,0.027104,0.232027,-0.358750,
