sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_10:28:04_590 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,896650045,-0.703240,-0.222863,-0.149600,-1.485457,-1.049379,-0.579020,0.850435,-0.123569,-0.471881,0.197028,
2,896666712,13.049491,-9.607725,8.758816,-117.540894,-118.328194,-295.164185,0.842768,-0.129119,-0.496880,0.161806,
3,896683379,13.232269,-9.524652,7.442728,-148.489120,-108.432762,-309.984863,0.833307,-0.142877,-0.518696,0.127044,
4,896700046,13.180937,-9.396577,6.098071,-172.975555,-95.327240,-324.067566,0.822492,-0.157357,-0.539264,0.089110,
5,896716713,13.211514,-9.202505,5.107583,-192.532074,-79.180664,-336.083191,0.810498,-0.170745,-0.558279,0.047579,
6,896733380,13.957400,-9.222627,4.511596,-205.990936,-60.372589,-344.492889,0.797833,-0.182408,-0.574612,0.003198,
7,896750047,14.990266,-9.145772,4.026606,-200.548431,-39.752247,-344.745422,0.785251,-0.191100,-0.587489,-0.041454,
8,896766714,15.249894,-9.156594,3.841625,-167.120605,-18.769640,-333.881287,0.773937,-0.194892,-0.596827,-0.082675,
9,896783381,14.942177,-9.275080,4.012957,-112.891502,-1.590884,-311.822296,0.765127,-0.193144,-0.602984,-0.116992,
10,896800048,14.535669,-9.608210,4.218288,-45.063126,10.064215,-281.464600,0.759744,-0.185767,-0.606724,-0.142009,
11,896816715,13.409422,-10.118910,4.385191,18.706545,16.108404,-247.104309,0.757724,-0.174150,-0.608867,-0.157501,
12,896833382,12.005457,-11.247456,4.606534,69.718964,18.027351,-214.356781,0.758485,-0.159935,-0.609909,-0.164719,
13,896850049,10.390964,-12.504987,5.077555,97.385445,17.921560,-187.190231,0.761148,-0.145522,-0.609792,-0.166226,
14,896866716,8.707198,-12.609342,5.252033,89.148819,18.714830,-163.728104,0.764899,-0.134636,-0.607750,-0.165659,
15,896883383,8.487793,-11.043699,5.123116,38.849483,25.829756,-136.832626,0.769322,-0.131846,-0.602455,-0.166762,
16,896900050,8.309340,-9.363601,5.351696,-44.195019,39.313416,-102.735374,0.773974,-0.140771,-0.592897,-0.172106,
17,896916717,7.495685,-8.616929,5.116522,-127.381721,53.549774,-66.279900,0.778294,-0.161225,-0.579062,-0.181529,
18,896933384,5.974770,-8.302525,4.689773,-184.431595,64.062302,-32.713127,0.781690,-0.189941,-0.561881,-0.192803,
19,896950051,5.159963,-8.213648,4.306672,-207.145538,69.081985,-4.820237,0.783954,-0.222555,-0.542713,-0.203341,
20,896966718,4.788695,-8.092064,3.929010,-195.590378,69.486031,17.520466,0.785575,-0.254724,-0.523034,-0.210769,
