sep=,
DeviceTag:,Xsens DOT0
FirmwareVersion:,2.2.1
AppVersion:,2022.0.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2023-03-18_10:22:34_837 CET
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
1,566888003,0.536853,-0.528197,-0.338366,-0.410332,-3.591259,2.960893,0.850361,0.158957,0.279066,-0.416822,
2,566904670,-6.420089,-0.292052,8.779356,-18.988892,-14.061090,-76.612602,0.845764,0.147932,0.282424,-0.427828,
3,566921337,-6.497968,-0.504905,8.996116,-8.310863,-12.797979,-80.064117,0.841033,0.137252,0.284128,-0.439428,
4,566938004,-6.632977,-0.511823,9.387662,3.473260,-10.285174,-80.824623,0.835951,0.129182,0.284614,-0.451102,
5,566954671,-6.513098,-0.399022,9.784459,8.866912,-6.434554,-79.043976,0.830850,0.123689,0.284320,-0.462117,
6,566971338,-6.354050,-0.725185,9.883714,7.910361,-0.706207,-73.530006,0.826169,0.119946,0.283510,-0.471889,
7,566988005,-6.434691,-0.996860,10.046463,10.798023,5.010003,-64.325943,0.821853,0.117575,0.282639,-0.480467,
8,567004672,-6.610915,-0.977454,10.076422,21.305809,9.311894,-52.465332,0.817907,0.117302,0.281404,-0.487935,
9,567021339,-7.043580,-0.819912,9.939803,32.192535,12.005936,-39.647911,0.814459,0.119321,0.279711,-0.494147,
10,567038006,-7.872449,-0.641853,9.703876,34.548267,13.364925,-26.881529,0.811676,0.122753,0.278220,-0.498705,
11,567054673,-8.545236,-0.416424,9.631859,27.748087,13.217674,-14.824577,0.809671,0.126546,0.277704,-0.501298,
12,567071340,-8.448040,-0.531208,9.205588,14.884652,11.167670,-4.460124,0.808544,0.129748,0.278342,-0.501944,
13,567088007,-8.820770,-0.617323,9.225041,1.620189,6.291882,3.870162,0.808323,0.131689,0.279698,-0.501040,
14,567104674,-9.314443,-0.767613,9.097127,-6.412002,-2.642668,10.797354,0.809001,0.132508,0.280841,-0.499086,
15,567121341,-9.896550,0.048573,8.263797,-7.221235,-13.176049,20.521372,0.810701,0.132996,0.281002,-0.496099,
16,567138008,-10.180244,-0.076353,7.298142,-4.675501,-25.637304,34.646725,0.813755,0.133894,0.279586,-0.491638,
17,567154675,-11.202833,-0.179547,6.448648,-2.115769,-40.811733,51.408619,0.818390,0.135033,0.276276,-0.485464,
18,567171342,-10.783437,-0.214780,6.214285,-1.875299,-56.196487,68.674927,0.824578,0.136162,0.271316,-0.477408,
19,567188009,-9.620899,-0.835606,6.148503,9.019104,-71.720512,81.748947,0.831794,0.138227,0.263783,-0.468434,
20,567204676,-9.343460,-0.926094,5.659483,38.926395,-84.640976,89.094963,0.839107,0.143209,0.252594,-0.459986,
21,567221343,-9.230554,-0.717244,5.860146,75.294029,-92.066093,93.785675,0.845855,0.152158,0.238020,-0.452465,
22,567238010,-8.528665,-0.341912,6.457851,101.678802,-93.859383,97.648415,0.851846,0.164192,0.221368,-0.445416,
23,567254677,-7.805750,0.310753,7.085285,109.539261,-90.612160,100.925972,0.857244,0.177284,0.204342,-0.438118,
24,567271344,-7.646665,0.768598,7.745934,95.256226,-82.641914,102.816010,0.862438,0.188926,0.188875,-0.429924,
25,567288011,-7.451179,0.422195,7.987308,64.689270,-71.465683,102.236427,0.867780,0.197207,0.176449,-0.420635,
26,567304678,-7.202615,0.144778,7.358954,39.290173,-60.481625,99.506531,0.873160,0.202643,0.166827,-0.410726,
27,567321345,-6.792366,0.493093,6.560722,35.702080,-51.023224,96.497459,0.878045,0.207893,0.158563,-0.400844,
28,567338012,-6.238122,1.289227,6.425817,49.152908,-42.555660,94.322014,0.882012,0.215146,0.150521,-0.391293,
29,567354679,-5.756781,1.699862,6.520602,62.563255,-34.458530,92.284691,0.885070,0.224425,0.142627,-0.382024,
30,567371346,-5.247968,2.019771,6.476030,66.227516,-25.362486,90.754875,0.887532,0.234541,0.135533,-0.372705,
31,567388013,-4.566414,2.368527,6.304326,63.634060,-15.745267,90.566139,0.889687,0.244733,0.129600,-0.362998,
